origin_domestic_price_area_code,origin_domestic_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
US14,Massachusetts,UY,Uruguay,NonPeak,$16.00,$31.91
US14,Massachusetts,UY,Uruguay,Peak,$18.88,$37.65
US14,Massachusetts,VE,Venezuela,NonPeak,$27.63,$44.74
US14,Massachusetts,VE,Venezuela,Peak,$32.60,$52.79
US15,Rhode Island,AR,Argentina,NonPeak,$29.28,$34.56
US15,Rhode Island,AR,Argentina,Peak,$34.55,$40.78
US15,Rhode Island,AS11,New South Wales/Australian Capital Territory,NonPeak,$30.90,$32.09
US15,Rhode Island,AS11,New South Wales/Australian Capital Territory,Peak,$36.46,$37.87
US15,Rhode Island,AS21,Northern Territory,NonPeak,$15.28,$44.91
US15,Rhode Island,AS21,Northern Territory,Peak,$18.03,$52.99
US15,Rhode Island,BA,Bahrain,NonPeak,$16.05,$34.74
US15,Rhode Island,BA,Bahrain,Peak,$18.94,$40.99
US15,Rhode Island,BE,Belgium,NonPeak,$16.80,$32.26
US15,Rhode Island,BE,Belgium,Peak,$19.82,$38.07
US15,Rhode Island,BL,Bolivia,NonPeak,$17.57,$45.09
US15,Rhode Island,BL,Bolivia,Peak,$20.73,$53.21
US15,Rhode Island,BR,Brazil - Brazilia,NonPeak,$18.33,$34.90
US15,Rhode Island,BR,Brazil - Brazilia,Peak,$21.63,$41.18
US15,Rhode Island,CA10,Ontario,NonPeak,$24.38,$32.44
US15,Rhode Island,CA10,Ontario,Peak,$28.77,$38.28
US15,Rhode Island,CA20,Quebec,NonPeak,$16.00,$43.94
US15,Rhode Island,CA20,Quebec,Peak,$18.88,$51.85
US15,Rhode Island,CA30,Manitoba,NonPeak,$27.63,$33.70
US15,Rhode Island,CA30,Manitoba,Peak,$32.60,$39.77
US15,Rhode Island,CI,Chile,NonPeak,$29.28,$31.29
US15,Rhode Island,CI,Chile,Peak,$34.55,$36.92
US15,Rhode Island,CO,Colombia,NonPeak,$30.90,$44.05
US15,Rhode Island,CO,Colombia,Peak,$36.46,$51.98
US15,Rhode Island,CS,Costa Rica,NonPeak,$15.28,$33.75
US15,Rhode Island,CS,Costa Rica,Peak,$18.03,$39.82
US15,Rhode Island,EC,Ecuador,NonPeak,$16.05,$31.40
US15,Rhode Island,EC,Ecuador,Peak,$18.94,$37.05
US15,Rhode Island,ES,El Salvador,NonPeak,$16.80,$44.17
US15,Rhode Island,ES,El Salvador,Peak,$19.82,$52.12
US15,Rhode Island,GE,Germany,NonPeak,$17.57,$33.98
US15,Rhode Island,GE,Germany,Peak,$20.73,$40.10
US15,Rhode Island,GQ,Guam,NonPeak,$18.33,$31.45
US15,Rhode Island,GQ,Guam,Peak,$21.63,$37.11
US15,Rhode Island,GR,Greece,NonPeak,$24.38,$44.28
US15,Rhode Island,GR,Greece,Peak,$28.77,$52.25
US15,Rhode Island,GR29,Crete,NonPeak,$16.00,$34.11
US15,Rhode Island,GR29,Crete,Peak,$18.88,$40.25
US15,Rhode Island,GT,Guatemala,NonPeak,$27.63,$31.63
US15,Rhode Island,GT,Guatemala,Peak,$32.60,$37.32
US15,Rhode Island,HO,Honduras,NonPeak,$29.28,$44.51
US15,Rhode Island,HO,Honduras,Peak,$34.55,$52.52
US15,Rhode Island,HU,Hungary,NonPeak,$30.90,$34.33
US15,Rhode Island,HU,Hungary,Peak,$36.46,$40.51
US15,Rhode Island,IT,Italy,NonPeak,$15.28,$31.74
US15,Rhode Island,IT,Italy,Peak,$18.03,$37.45
US15,Rhode Island,IT10,Sicily,NonPeak,$16.05,$44.62
US15,Rhode Island,IT10,Sicily,Peak,$18.94,$52.65
US15,Rhode Island,JA01,Japan-Central,NonPeak,$16.80,$34.45
US15,Rhode Island,JA01,Japan-Central,Peak,$19.82,$40.65
US15,Rhode Island,JA02,Japan-South (Excludes Hokkaido),NonPeak,$17.57,$31.91
US15,Rhode Island,JA02,Japan-South (Excludes Hokkaido),Peak,$20.73,$37.65
US15,Rhode Island,JA03,Japan-North,NonPeak,$18.33,$44.74
US15,Rhode Island,JA03,Japan-North,Peak,$21.63,$52.79
US15,Rhode Island,JA96,Okinawa,NonPeak,$24.38,$34.56
US15,Rhode Island,JA96,Okinawa,Peak,$28.77,$40.78
US15,Rhode Island,KS,"Korea, Republic Of",NonPeak,$16.00,$32.09
US15,Rhode Island,KS,"Korea, Republic Of",Peak,$18.88,$37.87
US15,Rhode Island,KU,Kuwait,NonPeak,$27.63,$44.91
US15,Rhode Island,KU,Kuwait,Peak,$32.60,$52.99
US15,Rhode Island,NL,Netherlands,NonPeak,$29.28,$34.74
US15,Rhode Island,NL,Netherlands,Peak,$34.55,$40.99
US15,Rhode Island,NO,Norway,NonPeak,$30.90,$32.26
US15,Rhode Island,NO,Norway,Peak,$36.46,$38.07
US15,Rhode Island,PA,Paraguay,NonPeak,$15.28,$45.09
US15,Rhode Island,PA,Paraguay,Peak,$18.03,$53.21
US15,Rhode Island,PE,Peru,NonPeak,$16.05,$34.90
US15,Rhode Island,PE,Peru,Peak,$18.94,$41.18
US15,Rhode Island,PL,Poland,NonPeak,$16.80,$32.44
US15,Rhode Island,PL,Poland,Peak,$19.82,$38.28
US15,Rhode Island,PO,Portugal,NonPeak,$17.57,$43.94
US15,Rhode Island,PO,Portugal,Peak,$20.73,$51.85
US15,Rhode Island,PO01,Azores,NonPeak,$18.33,$33.70
US15,Rhode Island,PO01,Azores,Peak,$21.63,$39.77
US15,Rhode Island,QA,Qatar,NonPeak,$24.38,$31.29
US15,Rhode Island,QA,Qatar,Peak,$28.77,$36.92
US15,Rhode Island,RO,Romania,NonPeak,$16.00,$44.05
US15,Rhode Island,RO,Romania,Peak,$18.88,$51.98
US15,Rhode Island,RQ,Puerto Rico,NonPeak,$27.63,$33.75
US15,Rhode Island,RQ,Puerto Rico,Peak,$32.60,$39.82
US15,Rhode Island,SA,Saudi Arabia,NonPeak,$29.28,$31.40
US15,Rhode Island,SA,Saudi Arabia,Peak,$34.55,$37.05
US15,Rhode Island,SN,Singapore,NonPeak,$30.90,$44.17
US15,Rhode Island,SN,Singapore,Peak,$36.46,$52.12
US15,Rhode Island,SP,Spain,NonPeak,$15.28,$33.98
US15,Rhode Island,SP,Spain,Peak,$18.03,$40.10
US15,Rhode Island,TU,Turkey,NonPeak,$16.05,$31.45
US15,Rhode Island,TU,Turkey,Peak,$18.94,$37.11
US15,Rhode Island,UK,United Kingdom,NonPeak,$16.80,$44.28
US15,Rhode Island,UK,United Kingdom,Peak,$19.82,$52.25
US15,Rhode Island,US8030400,Alaska (Zone) IV,NonPeak,$17.57,$34.11
US15,Rhode Island,US8030400,Alaska (Zone) IV,Peak,$20.73,$40.25
US15,Rhode Island,US8050500,Alaska (Zone) III,NonPeak,$18.33,$31.63
US15,Rhode Island,US8050500,Alaska (Zone) III,Peak,$21.63,$37.32
US15,Rhode Island,US8101000,Alaska (Zone) I,NonPeak,$24.38,$44.51
US15,Rhode Island,US8101000,Alaska (Zone) I,Peak,$28.77,$52.52
US15,Rhode Island,US8190100,Alaska (Zone) II,NonPeak,$16.00,$34.33
US15,Rhode Island,US8190100,Alaska (Zone) II,Peak,$18.88,$40.51
US15,Rhode Island,US89,Hawaii,NonPeak,$27.63,$31.74
US15,Rhode Island,US89,Hawaii,Peak,$32.60,$37.45
US15,Rhode Island,UY,Uruguay,NonPeak,$29.28,$44.62
US15,Rhode Island,UY,Uruguay,Peak,$34.55,$52.65
US15,Rhode Island,VE,Venezuela,NonPeak,$30.90,$34.45
US15,Rhode Island,VE,Venezuela,Peak,$36.46,$40.65
US16,Connecticut,AR,Argentina,NonPeak,$15.28,$31.91
US16,Connecticut,AR,Argentina,Peak,$18.03,$37.65
US16,Connecticut,AS11,New South Wales/Australian Capital Territory,NonPeak,$16.05,$44.74
US16,Connecticut,AS11,New South Wales/Australian Capital Territory,Peak,$18.94,$52.79
US16,Connecticut,AS21,Northern Territory,NonPeak,$16.80,$34.56
US16,Connecticut,AS21,Northern Territory,Peak,$19.82,$40.78
US16,Connecticut,BA,Bahrain,NonPeak,$17.57,$32.09
US16,Connecticut,BA,Bahrain,Peak,$20.73,$37.87
US16,Connecticut,BE,Belgium,NonPeak,$18.33,$44.91
US16,Connecticut,BE,Belgium,Peak,$21.63,$52.99
US16,Connecticut,BL,Bolivia,NonPeak,$24.38,$34.74
US16,Connecticut,BL,Bolivia,Peak,$28.77,$40.99
US16,Connecticut,BR,Brazil - Brazilia,NonPeak,$16.00,$32.26
US16,Connecticut,BR,Brazil - Brazilia,Peak,$18.88,$38.07
US16,Connecticut,CA10,Ontario,NonPeak,$27.63,$45.09
US16,Connecticut,CA10,Ontario,Peak,$32.60,$53.21
US16,Connecticut,CA20,Quebec,NonPeak,$29.28,$34.90
US16,Connecticut,CA20,Quebec,Peak,$34.55,$41.18
US16,Connecticut,CA30,Manitoba,NonPeak,$30.90,$32.44
US16,Connecticut,CA30,Manitoba,Peak,$36.46,$38.28
US16,Connecticut,CI,Chile,NonPeak,$15.28,$43.94
US16,Connecticut,CI,Chile,Peak,$18.03,$51.85
US16,Connecticut,CO,Colombia,NonPeak,$16.05,$33.70
US16,Connecticut,CO,Colombia,Peak,$18.94,$39.77
US16,Connecticut,CS,Costa Rica,NonPeak,$16.80,$31.29
US16,Connecticut,CS,Costa Rica,Peak,$19.82,$36.92
US16,Connecticut,EC,Ecuador,NonPeak,$17.57,$44.05
US16,Connecticut,EC,Ecuador,Peak,$20.73,$51.98
US16,Connecticut,ES,El Salvador,NonPeak,$18.33,$33.75
US16,Connecticut,ES,El Salvador,Peak,$21.63,$39.82
US16,Connecticut,GE,Germany,NonPeak,$24.38,$31.40
US16,Connecticut,GE,Germany,Peak,$28.77,$37.05
US16,Connecticut,GQ,Guam,NonPeak,$16.00,$44.17
US16,Connecticut,GQ,Guam,Peak,$18.88,$52.12
US16,Connecticut,GR,Greece,NonPeak,$27.63,$33.98
US16,Connecticut,GR,Greece,Peak,$32.60,$40.10
US16,Connecticut,GR29,Crete,NonPeak,$29.28,$31.45
US16,Connecticut,GR29,Crete,Peak,$34.55,$37.11
US16,Connecticut,GT,Guatemala,NonPeak,$30.90,$44.28
US16,Connecticut,GT,Guatemala,Peak,$36.46,$52.25
US16,Connecticut,HO,Honduras,NonPeak,$15.28,$34.11
US16,Connecticut,HO,Honduras,Peak,$18.03,$40.25
US16,Connecticut,HU,Hungary,NonPeak,$16.05,$31.63
US16,Connecticut,HU,Hungary,Peak,$18.94,$37.32
US16,Connecticut,IT,Italy,NonPeak,$16.80,$44.51
US16,Connecticut,IT,Italy,Peak,$19.82,$52.52
US16,Connecticut,IT10,Sicily,NonPeak,$17.57,$34.33
US16,Connecticut,IT10,Sicily,Peak,$20.73,$40.51
US16,Connecticut,JA01,Japan-Central,NonPeak,$18.33,$31.74
US16,Connecticut,JA01,Japan-Central,Peak,$21.63,$37.45
US16,Connecticut,JA02,Japan-South (Excludes Hokkaido),NonPeak,$24.38,$44.62
US16,Connecticut,JA02,Japan-South (Excludes Hokkaido),Peak,$28.77,$52.65
US16,Connecticut,JA03,Japan-North,NonPeak,$16.00,$34.45
US16,Connecticut,JA03,Japan-North,Peak,$18.88,$40.65
US16,Connecticut,JA96,Okinawa,NonPeak,$27.63,$31.91
US16,Connecticut,JA96,Okinawa,Peak,$32.60,$37.65
US16,Connecticut,KS,"Korea, Republic Of",NonPeak,$29.28,$44.74
US16,Connecticut,KS,"Korea, Republic Of",Peak,$34.55,$52.79
US16,Connecticut,KU,Kuwait,NonPeak,$30.90,$34.56
US16,Connecticut,KU,Kuwait,Peak,$36.46,$40.78
US16,Connecticut,NL,Netherlands,NonPeak,$15.28,$32.09
US16,Connecticut,NL,Netherlands,Peak,$18.03,$37.87
US16,Connecticut,NO,Norway,NonPeak,$16.05,$44.91
US16,Connecticut,NO,Norway,Peak,$18.94,$52.99
US16,Connecticut,PA,Paraguay,NonPeak,$16.80,$34.74
US16,Connecticut,PA,Paraguay,Peak,$19.82,$40.99
US16,Connecticut,PE,Peru,NonPeak,$17.57,$32.26
US16,Connecticut,PE,Peru,Peak,$20.73,$38.07
US16,Connecticut,PL,Poland,NonPeak,$18.33,$45.09
US16,Connecticut,PL,Poland,Peak,$21.63,$53.21
US16,Connecticut,PO,Portugal,NonPeak,$24.38,$34.90
US16,Connecticut,PO,Portugal,Peak,$28.77,$41.18
US16,Connecticut,PO01,Azores,NonPeak,$16.00,$32.44
US16,Connecticut,PO01,Azores,Peak,$18.88,$38.28
US16,Connecticut,QA,Qatar,NonPeak,$27.63,$43.94
US16,Connecticut,QA,Qatar,Peak,$32.60,$51.85
US16,Connecticut,RO,Romania,NonPeak,$29.28,$33.70
US16,Connecticut,RO,Romania,Peak,$34.55,$39.77
US16,Connecticut,RQ,Puerto Rico,NonPeak,$30.90,$31.29
US16,Connecticut,RQ,Puerto Rico,Peak,$36.46,$36.92
US16,Connecticut,SA,Saudi Arabia,NonPeak,$15.28,$44.05
US16,Connecticut,SA,Saudi Arabia,Peak,$18.03,$51.98
US16,Connecticut,SN,Singapore,NonPeak,$16.05,$33.75
US16,Connecticut,SN,Singapore,Peak,$18.94,$39.82
US16,Connecticut,SP,Spain,NonPeak,$16.80,$31.40
US16,Connecticut,SP,Spain,Peak,$19.82,$37.05
US16,Connecticut,TU,Turkey,NonPeak,$17.57,$44.17
US16,Connecticut,TU,Turkey,Peak,$20.73,$52.12
US16,Connecticut,UK,United Kingdom,NonPeak,$18.33,$33.98
US16,Connecticut,UK,United Kingdom,Peak,$21.63,$40.10
US16,Connecticut,US8030400,Alaska (Zone) IV,NonPeak,$24.38,$31.45
US16,Connecticut,US8030400,Alaska (Zone) IV,Peak,$28.77,$37.11
US16,Connecticut,US8050500,Alaska (Zone) III,NonPeak,$16.00,$44.28
US16,Connecticut,US8050500,Alaska (Zone) III,Peak,$18.88,$52.25
US16,Connecticut,US8101000,Alaska (Zone) I,NonPeak,$27.63,$34.11
US16,Connecticut,US8101000,Alaska (Zone) I,Peak,$32.60,$40.25
US16,Connecticut,US8190100,Alaska (Zone) II,NonPeak,$29.28,$31.63
US16,Connecticut,US8190100,Alaska (Zone) II,Peak,$34.55,$37.32
US16,Connecticut,US89,Hawaii,NonPeak,$30.90,$44.51
US16,Connecticut,US89,Hawaii,Peak,$36.46,$52.52
US16,Connecticut,UY,Uruguay,NonPeak,$15.28,$34.33
US16,Connecticut,UY,Uruguay,Peak,$18.03,$40.51
US16,Connecticut,VE,Venezuela,NonPeak,$16.05,$31.74
US16,Connecticut,VE,Venezuela,Peak,$18.94,$37.45
US17,New York,AR,Argentina,NonPeak,$16.80,$44.62
US17,New York,AR,Argentina,Peak,$19.82,$52.65
US17,New York,AS11,New South Wales/Australian Capital Territory,NonPeak,$17.57,$34.45
US17,New York,AS11,New South Wales/Australian Capital Territory,Peak,$20.73,$40.65
US17,New York,AS21,Northern Territory,NonPeak,$18.33,$31.91
US17,New York,AS21,Northern Territory,Peak,$21.63,$37.65
US17,New York,BA,Bahrain,NonPeak,$24.38,$44.74
US17,New York,BA,Bahrain,Peak,$28.77,$52.79
US17,New York,BE,Belgium,NonPeak,$16.00,$34.56
US17,New York,BE,Belgium,Peak,$18.88,$40.78
US17,New York,BL,Bolivia,NonPeak,$27.63,$32.09
US17,New York,BL,Bolivia,Peak,$32.60,$37.87
US17,New York,BR,Brazil - Brazilia,NonPeak,$29.28,$44.91
US17,New York,BR,Brazil - Brazilia,Peak,$34.55,$52.99
US17,New York,CA10,Ontario,NonPeak,$30.90,$34.74
US17,New York,CA10,Ontario,Peak,$36.46,$40.99
US17,New York,CA20,Quebec,NonPeak,$15.28,$32.26
US17,New York,CA20,Quebec,Peak,$18.03,$38.07
US17,New York,CA30,Manitoba,NonPeak,$16.05,$45.09
US17,New York,CA30,Manitoba,Peak,$18.94,$53.21
US17,New York,CI,Chile,NonPeak,$16.80,$34.90
US17,New York,CI,Chile,Peak,$19.82,$41.18
US17,New York,CO,Colombia,NonPeak,$17.57,$32.44
US17,New York,CO,Colombia,Peak,$20.73,$38.28
US17,New York,CS,Costa Rica,NonPeak,$18.33,$43.94
US17,New York,CS,Costa Rica,Peak,$21.63,$51.85
US17,New York,EC,Ecuador,NonPeak,$24.38,$33.70
US17,New York,EC,Ecuador,Peak,$28.77,$39.77
US17,New York,ES,El Salvador,NonPeak,$16.00,$31.29
US17,New York,ES,El Salvador,Peak,$18.88,$36.92
US17,New York,GE,Germany,NonPeak,$27.63,$44.05
US17,New York,GE,Germany,Peak,$32.60,$51.98
US17,New York,GQ,Guam,NonPeak,$29.28,$33.75
US17,New York,GQ,Guam,Peak,$34.55,$39.82
US17,New York,GR,Greece,NonPeak,$30.90,$31.40
US17,New York,GR,Greece,Peak,$36.46,$37.05
US17,New York,GR29,Crete,NonPeak,$15.28,$44.17
US17,New York,GR29,Crete,Peak,$18.03,$52.12
US17,New York,GT,Guatemala,NonPeak,$16.05,$33.98
US17,New York,GT,Guatemala,Peak,$18.94,$40.10
US17,New York,HO,Honduras,NonPeak,$16.80,$31.45
US17,New York,HO,Honduras,Peak,$19.82,$37.11
US17,New York,HU,Hungary,NonPeak,$17.57,$44.28
US17,New York,HU,Hungary,Peak,$20.73,$52.25
US17,New York,IT,Italy,NonPeak,$18.33,$34.11
US17,New York,IT,Italy,Peak,$21.63,$40.25
US17,New York,IT10,Sicily,NonPeak,$24.38,$31.63
US17,New York,IT10,Sicily,Peak,$28.77,$37.32
US17,New York,JA01,Japan-Central,NonPeak,$16.00,$44.51
US17,New York,JA01,Japan-Central,Peak,$18.88,$52.52
US17,New York,JA02,Japan-South (Excludes Hokkaido),NonPeak,$27.63,$34.33
US17,New York,JA02,Japan-South (Excludes Hokkaido),Peak,$32.60,$40.51
US17,New York,JA03,Japan-North,NonPeak,$29.28,$31.74
US17,New York,JA03,Japan-North,Peak,$34.55,$37.45
US17,New York,JA96,Okinawa,NonPeak,$30.90,$44.62
US17,New York,JA96,Okinawa,Peak,$36.46,$52.65
US17,New York,KS,"Korea, Republic Of",NonPeak,$15.28,$34.45
US17,New York,KS,"Korea, Republic Of",Peak,$18.03,$40.65
US17,New York,KU,Kuwait,NonPeak,$16.05,$31.91
US17,New York,KU,Kuwait,Peak,$18.94,$37.65
US17,New York,NL,Netherlands,NonPeak,$16.80,$44.74
US17,New York,NL,Netherlands,Peak,$19.82,$52.79
US17,New York,NO,Norway,NonPeak,$17.57,$34.56
US17,New York,NO,Norway,Peak,$20.73,$40.78
US17,New York,PA,Paraguay,NonPeak,$18.33,$32.09
US17,New York,PA,Paraguay,Peak,$21.63,$37.87
US17,New York,PE,Peru,NonPeak,$24.38,$44.91
US17,New York,PE,Peru,Peak,$28.77,$52.99
US17,New York,PL,Poland,NonPeak,$16.00,$34.74
US17,New York,PL,Poland,Peak,$18.88,$40.99
US17,New York,PO,Portugal,NonPeak,$27.63,$32.26
US17,New York,PO,Portugal,Peak,$32.60,$38.07
US17,New York,PO01,Azores,NonPeak,$29.28,$45.09
US17,New York,PO01,Azores,Peak,$34.55,$53.21
US17,New York,QA,Qatar,NonPeak,$30.90,$34.90
US17,New York,QA,Qatar,Peak,$36.46,$41.18
US17,New York,RO,Romania,NonPeak,$15.28,$32.44
US17,New York,RO,Romania,Peak,$18.03,$38.28
US17,New York,RQ,Puerto Rico,NonPeak,$16.05,$43.94
US17,New York,RQ,Puerto Rico,Peak,$18.94,$51.85
US17,New York,SA,Saudi Arabia,NonPeak,$16.80,$33.70
US17,New York,SA,Saudi Arabia,Peak,$19.82,$39.77
US17,New York,SN,Singapore,NonPeak,$17.57,$31.29
US17,New York,SN,Singapore,Peak,$20.73,$36.92
US17,New York,SP,Spain,NonPeak,$18.33,$44.05
US17,New York,SP,Spain,Peak,$21.63,$51.98
US17,New York,TU,Turkey,NonPeak,$24.38,$33.75
US17,New York,TU,Turkey,Peak,$28.77,$39.82
US17,New York,UK,United Kingdom,NonPeak,$16.00,$31.40
US17,New York,UK,United Kingdom,Peak,$18.88,$37.05
US17,New York,US8030400,Alaska (Zone) IV,NonPeak,$27.63,$44.17
US17,New York,US8030400,Alaska (Zone) IV,Peak,$32.60,$52.12
US17,New York,US8050500,Alaska (Zone) III,NonPeak,$29.28,$33.98
US17,New York,US8050500,Alaska (Zone) III,Peak,$34.55,$40.10
US17,New York,US8101000,Alaska (Zone) I,NonPeak,$30.90,$31.45
US17,New York,US8101000,Alaska (Zone) I,Peak,$36.46,$37.11
US17,New York,US8190100,Alaska (Zone) II,NonPeak,$15.28,$44.28
US17,New York,US8190100,Alaska (Zone) II,Peak,$18.03,$52.25
US17,New York,US89,Hawaii,NonPeak,$16.05,$34.11
US17,New York,US89,Hawaii,Peak,$18.94,$40.25
US17,New York,UY,Uruguay,NonPeak,$16.80,$31.63
US17,New York,UY,Uruguay,Peak,$19.82,$37.32
US17,New York,VE,Venezuela,NonPeak,$17.57,$44.51
US17,New York,VE,Venezuela,Peak,$20.73,$52.52
US19,New Jersey,AR,Argentina,NonPeak,$18.33,$34.33
US19,New Jersey,AR,Argentina,Peak,$21.63,$40.51
US19,New Jersey,AS11,New South Wales/Australian Capital Territory,NonPeak,$24.38,$31.74
US19,New Jersey,AS11,New South Wales/Australian Capital Territory,Peak,$28.77,$37.45
US19,New Jersey,AS21,Northern Territory,NonPeak,$16.00,$44.62
US19,New Jersey,AS21,Northern Territory,Peak,$18.88,$52.65
US19,New Jersey,BA,Bahrain,NonPeak,$27.63,$34.45
US19,New Jersey,BA,Bahrain,Peak,$32.60,$40.65
US19,New Jersey,BE,Belgium,NonPeak,$29.28,$31.91
US19,New Jersey,BE,Belgium,Peak,$34.55,$37.65
US19,New Jersey,BL,Bolivia,NonPeak,$30.90,$44.74
US19,New Jersey,BL,Bolivia,Peak,$36.46,$52.79
US19,New Jersey,BR,Brazil - Brazilia,NonPeak,$15.28,$34.56
US19,New Jersey,BR,Brazil - Brazilia,Peak,$18.03,$40.78
US19,New Jersey,CA10,Ontario,NonPeak,$16.05,$32.09
US19,New Jersey,CA10,Ontario,Peak,$18.94,$37.87
US19,New Jersey,CA20,Quebec,NonPeak,$16.80,$44.91
US19,New Jersey,CA20,Quebec,Peak,$19.82,$52.99
US19,New Jersey,CA30,Manitoba,NonPeak,$17.57,$34.74
US19,New Jersey,CA30,Manitoba,Peak,$20.73,$40.99
US19,New Jersey,CI,Chile,NonPeak,$18.33,$32.26
US19,New Jersey,CI,Chile,Peak,$21.63,$38.07
US19,New Jersey,CO,Colombia,NonPeak,$24.38,$45.09
US19,New Jersey,CO,Colombia,Peak,$28.77,$53.21
US19,New Jersey,CS,Costa Rica,NonPeak,$16.00,$34.90
US19,New Jersey,CS,Costa Rica,Peak,$18.88,$41.18
US19,New Jersey,EC,Ecuador,NonPeak,$27.63,$32.44
US19,New Jersey,EC,Ecuador,Peak,$32.60,$38.28
US19,New Jersey,ES,El Salvador,NonPeak,$29.28,$43.94
US19,New Jersey,ES,El Salvador,Peak,$34.55,$51.85
US19,New Jersey,GE,Germany,NonPeak,$30.90,$33.70
US19,New Jersey,GE,Germany,Peak,$36.46,$39.77
US19,New Jersey,GQ,Guam,NonPeak,$15.28,$31.29
US19,New Jersey,GQ,Guam,Peak,$18.03,$36.92
US19,New Jersey,GR,Greece,NonPeak,$16.05,$44.05
US19,New Jersey,GR,Greece,Peak,$18.94,$51.98
US19,New Jersey,GR29,Crete,NonPeak,$16.80,$33.75
US19,New Jersey,GR29,Crete,Peak,$19.82,$39.82
US19,New Jersey,GT,Guatemala,NonPeak,$17.57,$31.40
US19,New Jersey,GT,Guatemala,Peak,$20.73,$37.05
US19,New Jersey,HO,Honduras,NonPeak,$18.33,$44.17
US19,New Jersey,HO,Honduras,Peak,$21.63,$52.12
US19,New Jersey,HU,Hungary,NonPeak,$24.38,$33.98
US19,New Jersey,HU,Hungary,Peak,$28.77,$40.10
US19,New Jersey,IT,Italy,NonPeak,$16.00,$31.45
US19,New Jersey,IT,Italy,Peak,$18.88,$37.11
US19,New Jersey,IT10,Sicily,NonPeak,$27.63,$44.28
US19,New Jersey,IT10,Sicily,Peak,$32.60,$52.25
US19,New Jersey,JA01,Japan-Central,NonPeak,$29.28,$34.11
US19,New Jersey,JA01,Japan-Central,Peak,$34.55,$40.25
US19,New Jersey,JA02,Japan-South (Excludes Hokkaido),NonPeak,$30.90,$31.63
US19,New Jersey,JA02,Japan-South (Excludes Hokkaido),Peak,$36.46,$37.32
US19,New Jersey,JA03,Japan-North,NonPeak,$15.28,$44.51
US19,New Jersey,JA03,Japan-North,Peak,$18.03,$52.52
US19,New Jersey,JA96,Okinawa,NonPeak,$16.05,$34.33
US19,New Jersey,JA96,Okinawa,Peak,$18.94,$40.51
US19,New Jersey,KS,"Korea, Republic Of",NonPeak,$16.80,$31.74
US19,New Jersey,KS,"Korea, Republic Of",Peak,$19.82,$37.45
US19,New Jersey,KU,Kuwait,NonPeak,$17.57,$44.62
US19,New Jersey,KU,Kuwait,Peak,$20.73,$52.65
US19,New Jersey,NL,Netherlands,NonPeak,$18.33,$34.45
US19,New Jersey,NL,Netherlands,Peak,$21.63,$40.65
US19,New Jersey,NO,Norway,NonPeak,$24.38,$31.91
US19,New Jersey,NO,Norway,Peak,$28.77,$37.65
US19,New Jersey,PA,Paraguay,NonPeak,$16.00,$44.74
US19,New Jersey,PA,Paraguay,Peak,$18.88,$52.79
US19,New Jersey,PE,Peru,NonPeak,$27.63,$34.56
US19,New Jersey,PE,Peru,Peak,$32.60,$40.78
US19,New Jersey,PL,Poland,NonPeak,$29.28,$32.09
US19,New Jersey,PL,Poland,Peak,$34.55,$37.87
US19,New Jersey,PO,Portugal,NonPeak,$30.90,$44.91
US19,New Jersey,PO,Portugal,Peak,$36.46,$52.99
US19,New Jersey,PO01,Azores,NonPeak,$15.28,$34.74
US19,New Jersey,PO01,Azores,Peak,$18.03,$40.99
US19,New Jersey,QA,Qatar,NonPeak,$16.05,$32.26
US19,New Jersey,QA,Qatar,Peak,$18.94,$38.07
US19,New Jersey,RO,Romania,NonPeak,$16.80,$45.09
US19,New Jersey,RO,Romania,Peak,$19.82,$53.21
US19,New Jersey,RQ,Puerto Rico,NonPeak,$17.57,$34.90
US19,New Jersey,RQ,Puerto Rico,Peak,$20.73,$41.18
US19,New Jersey,SA,Saudi Arabia,NonPeak,$18.33,$32.44
US19,New Jersey,SA,Saudi Arabia,Peak,$21.63,$38.28
US19,New Jersey,SN,Singapore,NonPeak,$24.38,$43.94
US19,New Jersey,SN,Singapore,Peak,$28.77,$51.85
US19,New Jersey,SP,Spain,NonPeak,$16.00,$33.70
US19,New Jersey,SP,Spain,Peak,$18.88,$39.77
US19,New Jersey,TU,Turkey,NonPeak,$27.63,$31.29
US19,New Jersey,TU,Turkey,Peak,$32.60,$36.92
US19,New Jersey,UK,United Kingdom,NonPeak,$29.28,$44.05
US19,New Jersey,UK,United Kingdom,Peak,$34.55,$51.98
US19,New Jersey,US8030400,Alaska (Zone) IV,NonPeak,$30.90,$33.75
US19,New Jersey,US8030400,Alaska (Zone) IV,Peak,$36.46,$39.82
US19,New Jersey,US8050500,Alaska (Zone) III,NonPeak,$15.28,$31.40
US19,New Jersey,US8050500,Alaska (Zone) III,Peak,$18.03,$37.05
US19,New Jersey,US8101000,Alaska (Zone) I,NonPeak,$16.05,$44.17
US19,New Jersey,US8101000,Alaska (Zone) I,Peak,$18.94,$52.12
US19,New Jersey,US8190100,Alaska (Zone) II,NonPeak,$16.80,$33.98
US19,New Jersey,US8190100,Alaska (Zone) II,Peak,$19.82,$40.10
US19,New Jersey,US89,Hawaii,NonPeak,$17.57,$31.45
US19,New Jersey,US89,Hawaii,Peak,$20.73,$37.11
