origin_intl_price_area_id,origin_intl_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
BA,Bahrain,KS,"Korea, Republic Of",NonPeak,$8.88,$16.89
BA,Bahrain,KS,"Korea, Republic Of",Peak,$10.48,$19.93
BA,Bahrain,KU,Kuwait,NonPeak,$9.31,$11.66
BA,Bahrain,KU,Kuwait,Peak,$10.99,$13.76
BA,Bahrain,NL,Netherlands,NonPeak,$9.77,$10.16
BA,Bahrain,NL,Netherlands,Peak,$11.53,$11.99
BA,Bahrain,NO,Norway,NonPeak,$10.21,$16.98
BA,Bahrain,NO,Norway,Peak,$12.05,$20.04
BA,Bahrain,PA,Paraguay,NonPeak,$10.65,$11.75
BA,Bahrain,PA,Paraguay,Peak,$12.57,$13.86
BA,Bahrain,PE,Peru,NonPeak,$10.35,$10.25
BA,Bahrain,PE,Peru,Peak,$12.21,$12.09
BA,Bahrain,PL,Poland,NonPeak,$10.83,$17.11
BA,Bahrain,PL,Poland,Peak,$12.78,$20.19
BA,Bahrain,PO,Portugal,NonPeak,$11.35,$11.86
BA,Bahrain,PO,Portugal,Peak,$13.39,$13.99
BA,Bahrain,PO01,Azores,NonPeak,$11.82,$10.37
BA,Bahrain,PO01,Azores,Peak,$13.95,$12.24
BA,Bahrain,QA,Qatar,NonPeak,$8.88,$17.17
BA,Bahrain,QA,Qatar,Peak,$10.48,$20.26
BA,Bahrain,RO,Romania,NonPeak,$9.31,$10.50
BA,Bahrain,RO,Romania,Peak,$10.99,$12.39
BA,Bahrain,RQ,Puerto Rico,NonPeak,$9.77,$17.59
BA,Bahrain,RQ,Puerto Rico,Peak,$11.53,$20.76
BA,Bahrain,SA,Saudi Arabia,NonPeak,$10.21,$12.03
BA,Bahrain,SA,Saudi Arabia,Peak,$12.05,$14.20
BA,Bahrain,SN,Singapore,NonPeak,$10.65,$12.66
BA,Bahrain,SN,Singapore,Peak,$12.57,$14.94
BA,Bahrain,SP,Spain,NonPeak,$10.35,$17.97
BA,Bahrain,SP,Spain,Peak,$12.21,$21.20
BA,Bahrain,TU,Turkey,NonPeak,$10.83,$12.36
BA,Bahrain,TU,Turkey,Peak,$12.78,$14.58
BA,Bahrain,UK,United Kingdom,NonPeak,$11.35,$10.91
BA,Bahrain,UK,United Kingdom,Peak,$13.39,$12.87
BA,Bahrain,US8030400,Alaska (Zone) IV,NonPeak,$11.82,$18.51
BA,Bahrain,US8030400,Alaska (Zone) IV,Peak,$13.95,$21.84
BA,Bahrain,US8050500,Alaska (Zone) III,NonPeak,$8.88,$12.70
BA,Bahrain,US8050500,Alaska (Zone) III,Peak,$10.48,$14.99
BA,Bahrain,US8101000,Alaska (Zone) I,NonPeak,$9.31,$11.24
BA,Bahrain,US8101000,Alaska (Zone) I,Peak,$10.99,$13.26
BA,Bahrain,US8190100,Alaska (Zone) II,NonPeak,$9.77,$19.00
BA,Bahrain,US8190100,Alaska (Zone) II,Peak,$11.53,$22.42
BA,Bahrain,US89,Hawaii,NonPeak,$10.21,$12.99
BA,Bahrain,US89,Hawaii,Peak,$12.05,$15.33
BA,Bahrain,UY,Uruguay,NonPeak,$10.65,$11.54
BA,Bahrain,UY,Uruguay,Peak,$12.57,$13.62
BA,Bahrain,VE,Venezuela,NonPeak,$10.35,$16.89
BA,Bahrain,VE,Venezuela,Peak,$12.21,$19.93
BE,Belgium,AR,Argentina,NonPeak,$10.83,$11.66
BE,Belgium,AR,Argentina,Peak,$12.78,$13.76
BE,Belgium,AS11,NEW SOUTH WALES/AUSTRALIAN CAPITAL TERRITORY,NonPeak,$11.35,$10.16
BE,Belgium,AS11,NEW SOUTH WALES/AUSTRALIAN CAPITAL TERRITORY,Peak,$13.39,$11.99
BE,Belgium,AS21,NORTHERN TERRITORY,NonPeak,$11.82,$16.98
BE,Belgium,AS21,NORTHERN TERRITORY,Peak,$13.95,$20.04
BE,Belgium,BA,Bahrain,NonPeak,$8.88,$11.75
BE,Belgium,BA,Bahrain,Peak,$10.48,$13.86
BE,Belgium,BE,BELGIUM,NonPeak,$9.31,$10.25
BE,Belgium,BE,BELGIUM,Peak,$10.99,$12.09
BE,Belgium,BL,Bolivia,NonPeak,$9.77,$17.11
BE,Belgium,BL,Bolivia,Peak,$11.53,$20.19
BE,Belgium,BR,Brazil - Brazilia,NonPeak,$10.21,$11.86
BE,Belgium,BR,Brazil - Brazilia,Peak,$12.05,$13.99
BE,Belgium,CA10,Ontario,NonPeak,$10.65,$10.37
BE,Belgium,CA10,Ontario,Peak,$12.57,$12.24
BE,Belgium,CA20,Quebec,NonPeak,$10.35,$17.17
BE,Belgium,CA20,Quebec,Peak,$12.21,$20.26
BE,Belgium,CA30,Manitoba,NonPeak,$10.83,$10.50
BE,Belgium,CA30,Manitoba,Peak,$12.78,$12.39
BE,Belgium,CI,Chile,NonPeak,$11.35,$17.59
BE,Belgium,CI,Chile,Peak,$13.39,$20.76
BE,Belgium,CO,Colombia,NonPeak,$11.82,$12.03
BE,Belgium,CO,Colombia,Peak,$13.95,$14.20
BE,Belgium,CS,Costa Rica,NonPeak,$8.88,$12.66
BE,Belgium,CS,Costa Rica,Peak,$10.48,$14.94
BE,Belgium,EC,Ecuador,NonPeak,$9.31,$17.97
BE,Belgium,EC,Ecuador,Peak,$10.99,$21.20
BE,Belgium,ES,El Salvador,NonPeak,$9.77,$12.36
BE,Belgium,ES,El Salvador,Peak,$11.53,$14.58
BE,Belgium,GE,GERMANY,NonPeak,$10.21,$10.91
BE,Belgium,GE,GERMANY,Peak,$12.05,$12.87
BE,Belgium,GQ,GUAM,NonPeak,$10.65,$18.51
BE,Belgium,GQ,GUAM,Peak,$12.57,$21.84
BE,Belgium,GR,GREECE,NonPeak,$10.35,$12.70
BE,Belgium,GR,GREECE,Peak,$12.21,$14.99
BE,Belgium,GR29,CRETE,NonPeak,$10.83,$11.24
BE,Belgium,GR29,CRETE,Peak,$12.78,$13.26
BE,Belgium,GT,Guatemala,NonPeak,$11.35,$19.00
BE,Belgium,GT,Guatemala,Peak,$13.39,$22.42
BE,Belgium,HO,Honduras,NonPeak,$11.82,$12.99
BE,Belgium,HO,Honduras,Peak,$13.95,$15.33
BE,Belgium,HU,Hungary,NonPeak,$8.88,$11.54
BE,Belgium,HU,Hungary,Peak,$10.48,$13.62
BE,Belgium,IT,ITALY,NonPeak,$9.31,$16.89
BE,Belgium,IT,ITALY,Peak,$10.99,$19.93
BE,Belgium,IT10,SICILY,NonPeak,$9.77,$11.66
BE,Belgium,IT10,SICILY,Peak,$11.53,$13.76
BE,Belgium,JA01,JAPAN-CENTRAL,NonPeak,$10.21,$10.16
BE,Belgium,JA01,JAPAN-CENTRAL,Peak,$12.05,$11.99
BE,Belgium,JA02,JAPAN-SOUTH (EXCLUDES HOKKAIDO),NonPeak,$10.65,$16.98
BE,Belgium,JA02,JAPAN-SOUTH (EXCLUDES HOKKAIDO),Peak,$12.57,$20.04
BE,Belgium,JA03,JAPAN-NORTH,NonPeak,$10.35,$11.75
BE,Belgium,JA03,JAPAN-NORTH,Peak,$12.21,$13.86
BE,Belgium,JA96,OKINAWA,NonPeak,$10.83,$10.25
BE,Belgium,JA96,OKINAWA,Peak,$12.78,$12.09
BE,Belgium,KS,"KOREA, REPUBLIC OF",NonPeak,$11.35,$17.11
BE,Belgium,KS,"KOREA, REPUBLIC OF",Peak,$13.39,$20.19
BE,Belgium,KU,Kuwait,NonPeak,$11.82,$11.86
BE,Belgium,KU,Kuwait,Peak,$13.95,$13.99
BE,Belgium,NL,NETHERLANDS,NonPeak,$8.88,$10.37
BE,Belgium,NL,NETHERLANDS,Peak,$10.48,$12.24
BE,Belgium,NO,Norway,NonPeak,$9.31,$17.17
BE,Belgium,NO,Norway,Peak,$10.99,$20.26
BE,Belgium,PA,Paraguay,NonPeak,$9.77,$10.50
BE,Belgium,PA,Paraguay,Peak,$11.53,$12.39
BE,Belgium,PE,Peru,NonPeak,$10.21,$17.59
BE,Belgium,PE,Peru,Peak,$12.05,$20.76
BE,Belgium,PL,Poland,NonPeak,$10.65,$12.03
BE,Belgium,PL,Poland,Peak,$12.57,$14.20
BE,Belgium,PO,PORTUGAL,NonPeak,$10.35,$12.66
BE,Belgium,PO,PORTUGAL,Peak,$12.21,$14.94
BE,Belgium,PO01,Azores,NonPeak,$10.83,$17.97
BE,Belgium,PO01,Azores,Peak,$12.78,$21.20
BE,Belgium,QA,Qatar,NonPeak,$11.35,$12.36
BE,Belgium,QA,Qatar,Peak,$13.39,$14.58
BE,Belgium,RO,Romania,NonPeak,$11.82,$10.91
BE,Belgium,RO,Romania,Peak,$13.95,$12.87
BE,Belgium,RQ,PUERTO RICO,NonPeak,$8.88,$18.51
BE,Belgium,RQ,PUERTO RICO,Peak,$10.48,$21.84
BE,Belgium,SA,Saudi Arabia,NonPeak,$9.31,$12.70
BE,Belgium,SA,Saudi Arabia,Peak,$10.99,$14.99
BE,Belgium,SN,Singapore,NonPeak,$9.77,$11.24
BE,Belgium,SN,Singapore,Peak,$11.53,$13.26
BE,Belgium,SP,SPAIN,NonPeak,$10.21,$19.00
BE,Belgium,SP,SPAIN,Peak,$12.05,$22.42
BE,Belgium,TU,TURKEY,NonPeak,$10.65,$12.99
BE,Belgium,TU,TURKEY,Peak,$12.57,$15.33
BE,Belgium,UK,UNITED KINGDOM,NonPeak,$10.35,$11.54
BE,Belgium,UK,UNITED KINGDOM,Peak,$12.21,$13.62
BE,Belgium,US8030400,Alaska (Zone) IV,NonPeak,$10.83,$16.89
BE,Belgium,US8030400,Alaska (Zone) IV,Peak,$12.78,$19.93
BE,Belgium,US8050500,Alaska (Zone) III,NonPeak,$11.35,$11.66
BE,Belgium,US8050500,Alaska (Zone) III,Peak,$13.39,$13.76
BE,Belgium,US8101000,Alaska (Zone) I,NonPeak,$11.82,$10.16
BE,Belgium,US8101000,Alaska (Zone) I,Peak,$13.95,$11.99
BE,Belgium,US8190100,Alaska (Zone) II,NonPeak,$8.88,$16.98
BE,Belgium,US8190100,Alaska (Zone) II,Peak,$10.48,$20.04
BE,Belgium,US89,Hawaii,NonPeak,$9.31,$11.75
BE,Belgium,US89,Hawaii,Peak,$10.99,$13.86
BE,Belgium,UY,Uruguay,NonPeak,$9.77,$10.25
BE,Belgium,UY,Uruguay,Peak,$11.53,$12.09
BE,Belgium,VE,Venezuela,NonPeak,$10.21,$17.11
BE,Belgium,VE,Venezuela,Peak,$12.05,$20.19
BL,Bolivia,AR,Argentina,NonPeak,$10.65,$11.86
BL,Bolivia,AR,Argentina,Peak,$12.57,$13.99
BL,Bolivia,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.35,$10.37
BL,Bolivia,AS11,New South Wales/Australian Capital Territory,Peak,$12.21,$12.24
BL,Bolivia,AS21,Northern Territory,NonPeak,$10.83,$17.17
BL,Bolivia,AS21,Northern Territory,Peak,$12.78,$20.26
BL,Bolivia,BA,Bahrain,NonPeak,$11.35,$10.50
BL,Bolivia,BA,Bahrain,Peak,$13.39,$12.39
BL,Bolivia,BE,Belgium,NonPeak,$11.82,$17.59
BL,Bolivia,BE,Belgium,Peak,$13.95,$20.76
BL,Bolivia,BL,Bolivia,NonPeak,$8.88,$12.03
BL,Bolivia,BL,Bolivia,Peak,$10.48,$14.20
BL,Bolivia,BR,Brazil - Brazilia,NonPeak,$9.31,$12.66
BL,Bolivia,BR,Brazil - Brazilia,Peak,$10.99,$14.94
BL,Bolivia,CA10,Ontario,NonPeak,$9.77,$17.97
BL,Bolivia,CA10,Ontario,Peak,$11.53,$21.20
BL,Bolivia,CA20,Quebec,NonPeak,$10.21,$12.36
BL,Bolivia,CA20,Quebec,Peak,$12.05,$14.58
BL,Bolivia,CA30,Manitoba,NonPeak,$10.65,$10.91
BL,Bolivia,CA30,Manitoba,Peak,$12.57,$12.87
BL,Bolivia,CI,Chile,NonPeak,$10.35,$18.51
BL,Bolivia,CI,Chile,Peak,$12.21,$21.84
BL,Bolivia,CO,Colombia,NonPeak,$10.83,$12.70
BL,Bolivia,CO,Colombia,Peak,$12.78,$14.99
BL,Bolivia,CS,Costa Rica,NonPeak,$11.35,$11.24
BL,Bolivia,CS,Costa Rica,Peak,$13.39,$13.26
BL,Bolivia,EC,Ecuador,NonPeak,$11.82,$19.00
BL,Bolivia,EC,Ecuador,Peak,$13.95,$22.42
BL,Bolivia,ES,El Salvador,NonPeak,$8.88,$12.99
BL,Bolivia,ES,El Salvador,Peak,$10.48,$15.33
BL,Bolivia,GE,Germany,NonPeak,$9.31,$11.54
BL,Bolivia,GE,Germany,Peak,$10.99,$13.62
BL,Bolivia,GQ,Guam,NonPeak,$9.77,$16.89
BL,Bolivia,GQ,Guam,Peak,$11.53,$19.93
BL,Bolivia,GR,Greece,NonPeak,$10.21,$11.66
BL,Bolivia,GR,Greece,Peak,$12.05,$13.76
BL,Bolivia,GR29,Crete,NonPeak,$10.65,$10.16
BL,Bolivia,GR29,Crete,Peak,$12.57,$11.99
BL,Bolivia,GT,Guatemala,NonPeak,$10.35,$16.98
BL,Bolivia,GT,Guatemala,Peak,$12.21,$20.04
BL,Bolivia,HO,Honduras,NonPeak,$10.83,$11.75
BL,Bolivia,HO,Honduras,Peak,$12.78,$13.86
BL,Bolivia,HU,Hungary,NonPeak,$11.35,$10.25
BL,Bolivia,HU,Hungary,Peak,$13.39,$12.09
BL,Bolivia,IT,Italy,NonPeak,$11.82,$17.11
BL,Bolivia,IT,Italy,Peak,$13.95,$20.19
BL,Bolivia,IT10,Sicily,NonPeak,$8.88,$11.86
BL,Bolivia,IT10,Sicily,Peak,$10.48,$13.99
BL,Bolivia,JA01,Japan-Central,NonPeak,$9.31,$10.37
BL,Bolivia,JA01,Japan-Central,Peak,$10.99,$12.24
BL,Bolivia,JA02,Japan-South (Excludes Hokkaido),NonPeak,$9.77,$17.17
BL,Bolivia,JA02,Japan-South (Excludes Hokkaido),Peak,$11.53,$20.26
BL,Bolivia,JA03,Japan-North,NonPeak,$10.21,$10.50
BL,Bolivia,JA03,Japan-North,Peak,$12.05,$12.39
BL,Bolivia,JA96,Okinawa,NonPeak,$10.65,$17.59
BL,Bolivia,JA96,Okinawa,Peak,$12.57,$20.76
BL,Bolivia,KS,"Korea, Republic Of",NonPeak,$10.35,$12.03
BL,Bolivia,KS,"Korea, Republic Of",Peak,$12.21,$14.20
BL,Bolivia,KU,Kuwait,NonPeak,$10.83,$12.66
BL,Bolivia,KU,Kuwait,Peak,$12.78,$14.94
BL,Bolivia,NL,Netherlands,NonPeak,$11.35,$17.97
BL,Bolivia,NL,Netherlands,Peak,$13.39,$21.20
BL,Bolivia,NO,Norway,NonPeak,$11.82,$12.36
BL,Bolivia,NO,Norway,Peak,$13.95,$14.58
BL,Bolivia,PA,Paraguay,NonPeak,$8.88,$10.91
BL,Bolivia,PA,Paraguay,Peak,$10.48,$12.87
BL,Bolivia,PE,Peru,NonPeak,$9.31,$18.51
BL,Bolivia,PE,Peru,Peak,$10.99,$21.84
BL,Bolivia,PL,Poland,NonPeak,$9.77,$12.70
BL,Bolivia,PL,Poland,Peak,$11.53,$14.99
BL,Bolivia,PO,Portugal,NonPeak,$10.21,$11.24
BL,Bolivia,PO,Portugal,Peak,$12.05,$13.26
BL,Bolivia,PO01,Azores,NonPeak,$10.65,$19.00
BL,Bolivia,PO01,Azores,Peak,$12.57,$22.42
BL,Bolivia,QA,Qatar,NonPeak,$10.35,$12.99
BL,Bolivia,QA,Qatar,Peak,$12.21,$15.33
BL,Bolivia,RO,Romania,NonPeak,$10.83,$11.54
BL,Bolivia,RO,Romania,Peak,$12.78,$13.62
BL,Bolivia,RQ,Puerto Rico,NonPeak,$11.35,$16.89
BL,Bolivia,RQ,Puerto Rico,Peak,$13.39,$19.93
BL,Bolivia,SA,Saudi Arabia,NonPeak,$11.82,$11.66
BL,Bolivia,SA,Saudi Arabia,Peak,$13.95,$13.76
BL,Bolivia,SN,Singapore,NonPeak,$8.88,$10.16
BL,Bolivia,SN,Singapore,Peak,$10.48,$11.99
BL,Bolivia,SP,Spain,NonPeak,$9.31,$16.98
BL,Bolivia,SP,Spain,Peak,$10.99,$20.04
BL,Bolivia,TU,Turkey,NonPeak,$9.77,$11.75
BL,Bolivia,TU,Turkey,Peak,$11.53,$13.86
BL,Bolivia,UK,United Kingdom,NonPeak,$10.21,$10.25
BL,Bolivia,UK,United Kingdom,Peak,$12.05,$12.09
BL,Bolivia,US8030400,Alaska (Zone) IV,NonPeak,$10.65,$17.11
BL,Bolivia,US8030400,Alaska (Zone) IV,Peak,$12.57,$20.19
BL,Bolivia,US8050500,Alaska (Zone) III,NonPeak,$10.35,$11.86
BL,Bolivia,US8050500,Alaska (Zone) III,Peak,$12.21,$13.99
BL,Bolivia,US8101000,Alaska (Zone) I,NonPeak,$10.83,$10.37
BL,Bolivia,US8101000,Alaska (Zone) I,Peak,$12.78,$12.24
BL,Bolivia,US8190100,Alaska (Zone) II,NonPeak,$11.35,$17.17
BL,Bolivia,US8190100,Alaska (Zone) II,Peak,$13.39,$20.26
BL,Bolivia,US89,Hawaii,NonPeak,$11.82,$10.50
BL,Bolivia,US89,Hawaii,Peak,$13.95,$12.39
BL,Bolivia,UY,Uruguay,NonPeak,$8.88,$17.59
BL,Bolivia,UY,Uruguay,Peak,$10.48,$20.76
BL,Bolivia,VE,Venezuela,NonPeak,$9.31,$12.03
BL,Bolivia,VE,Venezuela,Peak,$10.99,$14.20
BR,Brazil - Brazilia,AR,Argentina,NonPeak,$9.77,$12.66
BR,Brazil - Brazilia,AR,Argentina,Peak,$11.53,$14.94
BR,Brazil - Brazilia,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.21,$17.97
BR,Brazil - Brazilia,AS11,New South Wales/Australian Capital Territory,Peak,$12.05,$21.20
BR,Brazil - Brazilia,AS21,Northern Territory,NonPeak,$10.65,$12.36
BR,Brazil - Brazilia,AS21,Northern Territory,Peak,$12.57,$14.58
BR,Brazil - Brazilia,BA,Bahrain,NonPeak,$10.35,$10.91
BR,Brazil - Brazilia,BA,Bahrain,Peak,$12.21,$12.87
BR,Brazil - Brazilia,BE,Belgium,NonPeak,$10.83,$18.51
BR,Brazil - Brazilia,BE,Belgium,Peak,$12.78,$21.84
BR,Brazil - Brazilia,BL,Bolivia,NonPeak,$11.35,$12.70
BR,Brazil - Brazilia,BL,Bolivia,Peak,$13.39,$14.99
BR,Brazil - Brazilia,BR,Brazil - Brazilia,NonPeak,$11.82,$11.24
BR,Brazil - Brazilia,BR,Brazil - Brazilia,Peak,$13.95,$13.26
BR,Brazil - Brazilia,CA10,Ontario,NonPeak,$8.88,$19.00
BR,Brazil - Brazilia,CA10,Ontario,Peak,$10.48,$22.42
BR,Brazil - Brazilia,CA20,Quebec,NonPeak,$9.31,$12.99
BR,Brazil - Brazilia,CA20,Quebec,Peak,$10.99,$15.33
BR,Brazil - Brazilia,CA30,Manitoba,NonPeak,$9.77,$11.54
BR,Brazil - Brazilia,CA30,Manitoba,Peak,$11.53,$13.62
BR,Brazil - Brazilia,CI,Chile,NonPeak,$10.21,$16.89
BR,Brazil - Brazilia,CI,Chile,Peak,$12.05,$19.93
BR,Brazil - Brazilia,CO,Colombia,NonPeak,$10.65,$11.66
BR,Brazil - Brazilia,CO,Colombia,Peak,$12.57,$13.76
BR,Brazil - Brazilia,CS,Costa Rica,NonPeak,$10.35,$10.16
BR,Brazil - Brazilia,CS,Costa Rica,Peak,$12.21,$11.99
BR,Brazil - Brazilia,EC,Ecuador,NonPeak,$10.83,$16.98
BR,Brazil - Brazilia,EC,Ecuador,Peak,$12.78,$20.04
BR,Brazil - Brazilia,ES,El Salvador,NonPeak,$11.35,$11.75
BR,Brazil - Brazilia,ES,El Salvador,Peak,$13.39,$13.86
BR,Brazil - Brazilia,GE,Germany,NonPeak,$11.82,$10.25
BR,Brazil - Brazilia,GE,Germany,Peak,$13.95,$12.09
BR,Brazil - Brazilia,GQ,Guam,NonPeak,$8.88,$17.11
BR,Brazil - Brazilia,GQ,Guam,Peak,$10.48,$20.19
BR,Brazil - Brazilia,GR,Greece,NonPeak,$9.31,$11.86
BR,Brazil - Brazilia,GR,Greece,Peak,$10.99,$13.99
BR,Brazil - Brazilia,GR29,Crete,NonPeak,$9.77,$10.37
BR,Brazil - Brazilia,GR29,Crete,Peak,$11.53,$12.24
BR,Brazil - Brazilia,GT,Guatemala,NonPeak,$10.21,$17.17
BR,Brazil - Brazilia,GT,Guatemala,Peak,$12.05,$20.26
BR,Brazil - Brazilia,HO,Honduras,NonPeak,$10.65,$10.50
BR,Brazil - Brazilia,HO,Honduras,Peak,$12.57,$12.39
BR,Brazil - Brazilia,HU,Hungary,NonPeak,$10.35,$17.59
BR,Brazil - Brazilia,HU,Hungary,Peak,$12.21,$20.76
BR,Brazil - Brazilia,IT,Italy,NonPeak,$10.83,$12.03
BR,Brazil - Brazilia,IT,Italy,Peak,$12.78,$14.20
BR,Brazil - Brazilia,IT10,Sicily,NonPeak,$11.35,$12.66
BR,Brazil - Brazilia,IT10,Sicily,Peak,$13.39,$14.94
BR,Brazil - Brazilia,JA01,Japan-Central,NonPeak,$11.82,$17.97
BR,Brazil - Brazilia,JA01,Japan-Central,Peak,$13.95,$21.20
BR,Brazil - Brazilia,JA02,Japan-South (Excludes Hokkaido),NonPeak,$8.88,$12.36
BR,Brazil - Brazilia,JA02,Japan-South (Excludes Hokkaido),Peak,$10.48,$14.58
BR,Brazil - Brazilia,JA03,Japan-North,NonPeak,$9.31,$10.91
BR,Brazil - Brazilia,JA03,Japan-North,Peak,$10.99,$12.87
BR,Brazil - Brazilia,JA96,Okinawa,NonPeak,$9.77,$18.51
BR,Brazil - Brazilia,JA96,Okinawa,Peak,$11.53,$21.84
BR,Brazil - Brazilia,KS,"Korea, Republic Of",NonPeak,$10.21,$12.70
BR,Brazil - Brazilia,KS,"Korea, Republic Of",Peak,$12.05,$14.99
BR,Brazil - Brazilia,KU,Kuwait,NonPeak,$10.65,$11.24
BR,Brazil - Brazilia,KU,Kuwait,Peak,$12.57,$13.26
BR,Brazil - Brazilia,NL,Netherlands,NonPeak,$10.35,$19.00
BR,Brazil - Brazilia,NL,Netherlands,Peak,$12.21,$22.42
BR,Brazil - Brazilia,NO,Norway,NonPeak,$10.83,$12.99
BR,Brazil - Brazilia,NO,Norway,Peak,$12.78,$15.33
BR,Brazil - Brazilia,PA,Paraguay,NonPeak,$11.35,$11.54
BR,Brazil - Brazilia,PA,Paraguay,Peak,$13.39,$13.62
BR,Brazil - Brazilia,PE,Peru,NonPeak,$11.82,$16.89
BR,Brazil - Brazilia,PE,Peru,Peak,$13.95,$19.93
BR,Brazil - Brazilia,PL,Poland,NonPeak,$8.88,$11.66
BR,Brazil - Brazilia,PL,Poland,Peak,$10.48,$13.76
BR,Brazil - Brazilia,PO,Portugal,NonPeak,$9.31,$10.16
BR,Brazil - Brazilia,PO,Portugal,Peak,$10.99,$11.99
BR,Brazil - Brazilia,PO01,Azores,NonPeak,$9.77,$16.98
BR,Brazil - Brazilia,PO01,Azores,Peak,$11.53,$20.04
BR,Brazil - Brazilia,QA,Qatar,NonPeak,$10.21,$11.75
BR,Brazil - Brazilia,QA,Qatar,Peak,$12.05,$13.86
BR,Brazil - Brazilia,RO,Romania,NonPeak,$10.65,$10.25
BR,Brazil - Brazilia,RO,Romania,Peak,$12.57,$12.09
BR,Brazil - Brazilia,RQ,Puerto Rico,NonPeak,$10.35,$17.11
BR,Brazil - Brazilia,RQ,Puerto Rico,Peak,$12.21,$20.19
BR,Brazil - Brazilia,SA,Saudi Arabia,NonPeak,$10.83,$11.86
BR,Brazil - Brazilia,SA,Saudi Arabia,Peak,$12.78,$13.99
BR,Brazil - Brazilia,SN,Singapore,NonPeak,$11.35,$10.37
BR,Brazil - Brazilia,SN,Singapore,Peak,$13.39,$12.24
BR,Brazil - Brazilia,SP,Spain,NonPeak,$11.82,$17.17
BR,Brazil - Brazilia,SP,Spain,Peak,$13.95,$20.26
BR,Brazil - Brazilia,TU,Turkey,NonPeak,$8.88,$10.50
BR,Brazil - Brazilia,TU,Turkey,Peak,$10.48,$12.39
BR,Brazil - Brazilia,UK,United Kingdom,NonPeak,$9.31,$17.59
BR,Brazil - Brazilia,UK,United Kingdom,Peak,$10.99,$20.76
BR,Brazil - Brazilia,US8030400,Alaska (Zone) IV,NonPeak,$9.77,$12.03
BR,Brazil - Brazilia,US8030400,Alaska (Zone) IV,Peak,$11.53,$14.20
BR,Brazil - Brazilia,US8050500,Alaska (Zone) III,NonPeak,$10.21,$12.66
BR,Brazil - Brazilia,US8050500,Alaska (Zone) III,Peak,$12.05,$14.94
BR,Brazil - Brazilia,US8101000,Alaska (Zone) I,NonPeak,$10.65,$17.97
BR,Brazil - Brazilia,US8101000,Alaska (Zone) I,Peak,$12.57,$21.20
BR,Brazil - Brazilia,US8190100,Alaska (Zone) II,NonPeak,$10.35,$12.36
BR,Brazil - Brazilia,US8190100,Alaska (Zone) II,Peak,$12.21,$14.58
BR,Brazil - Brazilia,US89,Hawaii,NonPeak,$10.83,$10.91
BR,Brazil - Brazilia,US89,Hawaii,Peak,$12.78,$12.87
BR,Brazil - Brazilia,UY,Uruguay,NonPeak,$11.35,$18.51
BR,Brazil - Brazilia,UY,Uruguay,Peak,$13.39,$21.84
BR,Brazil - Brazilia,VE,Venezuela,NonPeak,$11.82,$12.70
BR,Brazil - Brazilia,VE,Venezuela,Peak,$13.95,$14.99
CA10,Ontario,AR,Argentina,NonPeak,$8.88,$11.24
CA10,Ontario,AR,Argentina,Peak,$10.48,$13.26
CA10,Ontario,AS11,New South Wales/Australian Capital Territory,NonPeak,$9.31,$19.00
CA10,Ontario,AS11,New South Wales/Australian Capital Territory,Peak,$10.99,$22.42
CA10,Ontario,AS21,Northern Territory,NonPeak,$9.77,$12.99
CA10,Ontario,AS21,Northern Territory,Peak,$11.53,$15.33
CA10,Ontario,BA,Bahrain,NonPeak,$10.21,$11.54
CA10,Ontario,BA,Bahrain,Peak,$12.05,$13.62
CA10,Ontario,BE,Belgium,NonPeak,$10.65,$16.89
CA10,Ontario,BE,Belgium,Peak,$12.57,$19.93
CA10,Ontario,BL,Bolivia,NonPeak,$10.35,$11.66
CA10,Ontario,BL,Bolivia,Peak,$12.21,$13.76
CA10,Ontario,BR,Brazil - Brazilia,NonPeak,$10.83,$10.16
CA10,Ontario,BR,Brazil - Brazilia,Peak,$12.78,$11.99
CA10,Ontario,CA10,Ontario,NonPeak,$11.35,$16.98
CA10,Ontario,CA10,Ontario,Peak,$13.39,$20.04
CA10,Ontario,CA20,Quebec,NonPeak,$11.82,$11.75
CA10,Ontario,CA20,Quebec,Peak,$13.95,$13.86
CA10,Ontario,CA30,Manitoba,NonPeak,$8.88,$10.25
CA10,Ontario,CA30,Manitoba,Peak,$10.48,$12.09
CA10,Ontario,CI,Chile,NonPeak,$9.31,$17.11
CA10,Ontario,CI,Chile,Peak,$10.99,$20.19
CA10,Ontario,CO,Colombia,NonPeak,$9.77,$11.86
CA10,Ontario,CO,Colombia,Peak,$11.53,$13.99
CA10,Ontario,CS,Costa Rica,NonPeak,$10.21,$10.37
CA10,Ontario,CS,Costa Rica,Peak,$12.05,$12.24
CA10,Ontario,EC,Ecuador,NonPeak,$10.65,$17.17
CA10,Ontario,EC,Ecuador,Peak,$12.57,$20.26
CA10,Ontario,ES,El Salvador,NonPeak,$10.35,$10.50
CA10,Ontario,ES,El Salvador,Peak,$12.21,$12.39
CA10,Ontario,GE,Germany,NonPeak,$10.83,$17.59
CA10,Ontario,GE,Germany,Peak,$12.78,$20.76
CA10,Ontario,GQ,Guam,NonPeak,$11.35,$12.03
CA10,Ontario,GQ,Guam,Peak,$13.39,$14.20
