origin_intl_price_area_id,origin_intl_price_area,destination_domestic_price_area_area,destination_domestic_price_area,season,hhg_shipping_linehaul_price,ub_price
BA,Bahrain,US55,Nebraska,Peak,$19.82,$51.98
BA,Bahrain,US56,Missouri,NonPeak,$17.57,$33.75
BA,Bahrain,US56,Missouri,Peak,$20.73,$39.82
BA,Bahrain,US58,Kansas,NonPeak,$18.33,$31.40
BA,Bahrain,US58,Kansas,Peak,$21.63,$37.05
BA,Bahrain,US60,Arkansas,NonPeak,$24.38,$44.17
BA,Bahrain,US60,Arkansas,Peak,$28.77,$52.12
BA,Bahrain,US62,Oklahoma,NonPeak,$16.00,$33.98
BA,Bahrain,US62,Oklahoma,Peak,$18.88,$40.10
BA,Bahrain,US64,Louisiana,NonPeak,$27.63,$31.45
BA,Bahrain,US64,Louisiana,Peak,$32.60,$37.11
BA,Bahrain,US66,Texas-North,NonPeak,$29.28,$44.28
BA,Bahrain,US66,Texas-North,Peak,$34.55,$52.25
BA,Bahrain,US68,Texas-South,NonPeak,$30.90,$34.11
BA,Bahrain,US68,Texas-South,Peak,$36.46,$40.25
BA,Bahrain,US70,Montana,NonPeak,$15.28,$31.63
BA,Bahrain,US70,Montana,Peak,$18.03,$37.32
BA,Bahrain,US72,Wyoming,NonPeak,$16.05,$44.51
BA,Bahrain,US72,Wyoming,Peak,$18.94,$52.52
BA,Bahrain,US74,Colorado,NonPeak,$16.80,$34.33
BA,Bahrain,US74,Colorado,Peak,$19.82,$40.51
BA,Bahrain,US76,Utah,NonPeak,$17.57,$31.74
BA,Bahrain,US76,Utah,Peak,$20.73,$37.45
BA,Bahrain,US77,New Mexico,NonPeak,$18.33,$44.62
BA,Bahrain,US77,New Mexico,Peak,$21.63,$52.65
BA,Bahrain,US79,Arizona,NonPeak,$24.38,$34.45
BA,Bahrain,US79,Arizona,Peak,$28.77,$40.65
BA,Bahrain,US83,Idaho,NonPeak,$16.00,$31.91
BA,Bahrain,US83,Idaho,Peak,$18.88,$37.65
BA,Bahrain,US84,Washington,NonPeak,$27.63,$44.74
BA,Bahrain,US84,Washington,Peak,$32.60,$52.79
BA,Bahrain,US85,Oregon,NonPeak,$29.28,$34.56
BA,Bahrain,US85,Oregon,Peak,$34.55,$40.78
BA,Bahrain,US86,Nevada,NonPeak,$30.90,$32.09
BA,Bahrain,US86,Nevada,Peak,$36.46,$37.87
BA,Bahrain,US87,California-North,NonPeak,$15.28,$44.91
BA,Bahrain,US87,California-North,Peak,$18.03,$52.99
BA,Bahrain,US88,California-South,NonPeak,$16.05,$34.74
BA,Bahrain,US88,California-South,Peak,$18.94,$40.99
BE,Belgium,US11,Maine,NonPeak,$16.80,$32.26
BE,Belgium,US11,Maine,Peak,$19.82,$38.07
BE,Belgium,US12,New Hampshire,NonPeak,$17.57,$45.09
BE,Belgium,US12,New Hampshire,Peak,$20.73,$53.21
BE,Belgium,US13,Vermont,NonPeak,$18.33,$34.90
BE,Belgium,US13,Vermont,Peak,$21.63,$41.18
BE,Belgium,US14,Massachusetts,NonPeak,$24.38,$32.44
BE,Belgium,US14,Massachusetts,Peak,$28.77,$38.28
BE,Belgium,US15,Rhode Island,NonPeak,$16.00,$43.94
BE,Belgium,US15,Rhode Island,Peak,$18.88,$51.85
BE,Belgium,US16,Connecticut,NonPeak,$27.63,$33.70
BE,Belgium,US16,Connecticut,Peak,$32.60,$39.77
BE,Belgium,US17,New York,NonPeak,$29.28,$31.29
BE,Belgium,US17,New York,Peak,$34.55,$36.92
BE,Belgium,US19,New Jersey,NonPeak,$30.90,$44.05
BE,Belgium,US19,New Jersey,Peak,$36.46,$51.98
BE,Belgium,US20,Pennsylvania,NonPeak,$15.28,$33.75
BE,Belgium,US20,Pennsylvania,Peak,$18.03,$39.82
BE,Belgium,US22,Delaware,NonPeak,$16.05,$31.40
BE,Belgium,US22,Delaware,Peak,$18.94,$37.05
BE,Belgium,US23,Maryland,NonPeak,$16.80,$44.17
BE,Belgium,US23,Maryland,Peak,$19.82,$52.12
BE,Belgium,US24,District Of Columbia,NonPeak,$17.57,$33.98
BE,Belgium,US24,District Of Columbia,Peak,$20.73,$40.10
BE,Belgium,US25,Virginia,NonPeak,$18.33,$31.45
BE,Belgium,US25,Virginia,Peak,$21.63,$37.11
BE,Belgium,US27,West Virginia,NonPeak,$24.38,$44.28
BE,Belgium,US27,West Virginia,Peak,$28.77,$52.25
BE,Belgium,US28,Kentucky,NonPeak,$16.00,$34.11
BE,Belgium,US28,Kentucky,Peak,$18.88,$40.25
BE,Belgium,US30,Michigan,NonPeak,$27.63,$31.63
BE,Belgium,US30,Michigan,Peak,$32.60,$37.32
BE,Belgium,US32,Wisconsin,NonPeak,$29.28,$44.51
BE,Belgium,US32,Wisconsin,Peak,$34.55,$52.52
BE,Belgium,US34,Ohio,NonPeak,$30.90,$34.33
BE,Belgium,US34,Ohio,Peak,$36.46,$40.51
BE,Belgium,US36,Indiana,NonPeak,$15.28,$31.74
BE,Belgium,US36,Indiana,Peak,$18.03,$37.45
BE,Belgium,US38,Illinois,NonPeak,$16.05,$44.62
BE,Belgium,US38,Illinois,Peak,$18.94,$52.65
BE,Belgium,US40,North Carolina,NonPeak,$16.80,$34.45
BE,Belgium,US40,North Carolina,Peak,$19.82,$40.65
BE,Belgium,US42,Tennessee,NonPeak,$17.57,$31.91
BE,Belgium,US42,Tennessee,Peak,$20.73,$37.65
BE,Belgium,US44,South Carolina,NonPeak,$18.33,$44.74
BE,Belgium,US44,South Carolina,Peak,$21.63,$52.79
BE,Belgium,US45,Georgia,NonPeak,$24.38,$34.56
BE,Belgium,US45,Georgia,Peak,$28.77,$40.78
BE,Belgium,US47,Alabama,NonPeak,$16.00,$32.09
BE,Belgium,US47,Alabama,Peak,$18.88,$37.87
BE,Belgium,US48,Mississippi,NonPeak,$27.63,$44.91
BE,Belgium,US48,Mississippi,Peak,$32.60,$52.99
BE,Belgium,US49,Florida-North,NonPeak,$29.28,$34.74
BE,Belgium,US49,Florida-North,Peak,$34.55,$40.99
BE,Belgium,US4964400,Florida-South,NonPeak,$30.90,$32.26
BE,Belgium,US4964400,Florida-South,Peak,$36.46,$38.07
BE,Belgium,US4965500,Florida Keys,NonPeak,$15.28,$45.09
BE,Belgium,US4965500,Florida Keys,Peak,$18.03,$53.21
BE,Belgium,US50,Minnesota,NonPeak,$16.05,$34.90
BE,Belgium,US50,Minnesota,Peak,$18.94,$41.18
BE,Belgium,US51,North Dakota,NonPeak,$16.80,$32.44
BE,Belgium,US51,North Dakota,Peak,$19.82,$38.28
BE,Belgium,US52,South Dakota,NonPeak,$17.57,$43.94
BE,Belgium,US52,South Dakota,Peak,$20.73,$51.85
BE,Belgium,US53,Iowa,NonPeak,$18.33,$33.70
BE,Belgium,US53,Iowa,Peak,$21.63,$39.77
BE,Belgium,US55,Nebraska,NonPeak,$24.38,$31.29
BE,Belgium,US55,Nebraska,Peak,$28.77,$36.92
BE,Belgium,US56,Missouri,NonPeak,$16.00,$44.05
BE,Belgium,US56,Missouri,Peak,$18.88,$51.98
BE,Belgium,US58,Kansas,NonPeak,$27.63,$33.75
BE,Belgium,US58,Kansas,Peak,$32.60,$39.82
BE,Belgium,US60,Arkansas,NonPeak,$29.28,$31.40
BE,Belgium,US60,Arkansas,Peak,$34.55,$37.05
BE,Belgium,US62,Oklahoma,NonPeak,$30.90,$44.17
BE,Belgium,US62,Oklahoma,Peak,$36.46,$52.12
BE,Belgium,US64,Louisiana,NonPeak,$15.28,$33.98
BE,Belgium,US64,Louisiana,Peak,$18.03,$40.10
BE,Belgium,US66,Texas-North,NonPeak,$16.05,$31.45
BE,Belgium,US66,Texas-North,Peak,$18.94,$37.11
BE,Belgium,US68,Texas-South,NonPeak,$16.80,$44.28
BE,Belgium,US68,Texas-South,Peak,$19.82,$52.25
BE,Belgium,US70,Montana,NonPeak,$17.57,$34.11
BE,Belgium,US70,Montana,Peak,$20.73,$40.25
BE,Belgium,US72,Wyoming,NonPeak,$18.33,$31.63
BE,Belgium,US72,Wyoming,Peak,$21.63,$37.32
BE,Belgium,US74,Colorado,NonPeak,$24.38,$44.51
BE,Belgium,US74,Colorado,Peak,$28.77,$52.52
BE,Belgium,US76,Utah,NonPeak,$16.00,$34.33
BE,Belgium,US76,Utah,Peak,$18.88,$40.51
BE,Belgium,US77,New Mexico,NonPeak,$27.63,$31.74
BE,Belgium,US77,New Mexico,Peak,$32.60,$37.45
BE,Belgium,US79,Arizona,NonPeak,$29.28,$44.62
BE,Belgium,US79,Arizona,Peak,$34.55,$52.65
BE,Belgium,US83,Idaho,NonPeak,$30.90,$34.45
BE,Belgium,US83,Idaho,Peak,$36.46,$40.65
BE,Belgium,US84,Washington,NonPeak,$15.28,$31.91
BE,Belgium,US84,Washington,Peak,$18.03,$37.65
BE,Belgium,US85,Oregon,NonPeak,$16.05,$44.74
BE,Belgium,US85,Oregon,Peak,$18.94,$52.79
BE,Belgium,US86,Nevada,NonPeak,$16.80,$34.56
BE,Belgium,US86,Nevada,Peak,$19.82,$40.78
BE,Belgium,US87,California-North,NonPeak,$17.57,$32.09
BE,Belgium,US87,California-North,Peak,$20.73,$37.87
BE,Belgium,US88,California-South,NonPeak,$18.33,$44.91
BE,Belgium,US88,California-South,Peak,$21.63,$52.99
BL,Bolivia,US11,Maine,NonPeak,$24.38,$34.74
BL,Bolivia,US11,Maine,Peak,$28.77,$40.99
BL,Bolivia,US12,New Hampshire,NonPeak,$16.00,$32.26
BL,Bolivia,US12,New Hampshire,Peak,$18.88,$38.07
BL,Bolivia,US13,Vermont,NonPeak,$27.63,$45.09
BL,Bolivia,US13,Vermont,Peak,$32.60,$53.21
BL,Bolivia,US14,Massachusetts,NonPeak,$29.28,$34.90
BL,Bolivia,US14,Massachusetts,Peak,$34.55,$41.18
BL,Bolivia,US15,Rhode Island,NonPeak,$30.90,$32.44
BL,Bolivia,US15,Rhode Island,Peak,$36.46,$38.28
BL,Bolivia,US16,Connecticut,NonPeak,$15.28,$43.94
BL,Bolivia,US16,Connecticut,Peak,$18.03,$51.85
BL,Bolivia,US17,New York,NonPeak,$16.05,$33.70
BL,Bolivia,US17,New York,Peak,$18.94,$39.77
BL,Bolivia,US19,New Jersey,NonPeak,$16.80,$31.29
BL,Bolivia,US19,New Jersey,Peak,$19.82,$36.92
BL,Bolivia,US20,Pennsylvania,NonPeak,$17.57,$44.05
BL,Bolivia,US20,Pennsylvania,Peak,$20.73,$51.98
BL,Bolivia,US22,Delaware,NonPeak,$18.33,$33.75
BL,Bolivia,US22,Delaware,Peak,$21.63,$39.82
BL,Bolivia,US23,Maryland,NonPeak,$24.38,$31.40
BL,Bolivia,US23,Maryland,Peak,$28.77,$37.05
BL,Bolivia,US24,District Of Columbia,NonPeak,$16.00,$44.17
BL,Bolivia,US24,District Of Columbia,Peak,$18.88,$52.12
BL,Bolivia,US25,Virginia,NonPeak,$27.63,$33.98
BL,Bolivia,US25,Virginia,Peak,$32.60,$40.10
BL,Bolivia,US27,West Virginia,NonPeak,$29.28,$31.45
BL,Bolivia,US27,West Virginia,Peak,$34.55,$37.11
BL,Bolivia,US28,Kentucky,NonPeak,$30.90,$44.28
BL,Bolivia,US28,Kentucky,Peak,$36.46,$52.25
BL,Bolivia,US30,Michigan,NonPeak,$15.28,$34.11
BL,Bolivia,US30,Michigan,Peak,$18.03,$40.25
BL,Bolivia,US32,Wisconsin,NonPeak,$16.05,$31.63
BL,Bolivia,US32,Wisconsin,Peak,$18.94,$37.32
BL,Bolivia,US34,Ohio,NonPeak,$16.80,$44.51
BL,Bolivia,US34,Ohio,Peak,$19.82,$52.52
BL,Bolivia,US36,Indiana,NonPeak,$17.57,$34.33
BL,Bolivia,US36,Indiana,Peak,$20.73,$40.51
BL,Bolivia,US38,Illinois,NonPeak,$18.33,$31.74
BL,Bolivia,US38,Illinois,Peak,$21.63,$37.45
BL,Bolivia,US40,North Carolina,NonPeak,$24.38,$44.62
BL,Bolivia,US40,North Carolina,Peak,$28.77,$52.65
BL,Bolivia,US42,Tennessee,NonPeak,$16.00,$34.45
BL,Bolivia,US42,Tennessee,Peak,$18.88,$40.65
BL,Bolivia,US44,South Carolina,NonPeak,$27.63,$31.91
BL,Bolivia,US44,South Carolina,Peak,$32.60,$37.65
BL,Bolivia,US45,Georgia,NonPeak,$29.28,$44.74
BL,Bolivia,US45,Georgia,Peak,$34.55,$52.79
BL,Bolivia,US47,Alabama,NonPeak,$30.90,$34.56
BL,Bolivia,US47,Alabama,Peak,$36.46,$40.78
BL,Bolivia,US48,Mississippi,NonPeak,$15.28,$32.09
BL,Bolivia,US48,Mississippi,Peak,$18.03,$37.87
BL,Bolivia,US49,Florida-North,NonPeak,$16.05,$44.91
BL,Bolivia,US49,Florida-North,Peak,$18.94,$52.99
BL,Bolivia,US4964400,Florida-South,NonPeak,$16.80,$34.74
BL,Bolivia,US4964400,Florida-South,Peak,$19.82,$40.99
BL,Bolivia,US4965500,Florida Keys,NonPeak,$17.57,$32.26
BL,Bolivia,US4965500,Florida Keys,Peak,$20.73,$38.07
BL,Bolivia,US50,Minnesota,NonPeak,$18.33,$45.09
BL,Bolivia,US50,Minnesota,Peak,$21.63,$53.21
BL,Bolivia,US51,North Dakota,NonPeak,$24.38,$34.90
BL,Bolivia,US51,North Dakota,Peak,$28.77,$41.18
BL,Bolivia,US52,South Dakota,NonPeak,$16.00,$32.44
BL,Bolivia,US52,South Dakota,Peak,$18.88,$38.28
BL,Bolivia,US53,Iowa,NonPeak,$27.63,$43.94
BL,Bolivia,US53,Iowa,Peak,$32.60,$51.85
BL,Bolivia,US55,Nebraska,NonPeak,$29.28,$33.70
BL,Bolivia,US55,Nebraska,Peak,$34.55,$39.77
BL,Bolivia,US56,Missouri,NonPeak,$30.90,$31.29
BL,Bolivia,US56,Missouri,Peak,$36.46,$36.92
BL,Bolivia,US58,Kansas,NonPeak,$15.28,$44.05
BL,Bolivia,US58,Kansas,Peak,$18.03,$51.98
BL,Bolivia,US60,Arkansas,NonPeak,$16.05,$33.75
BL,Bolivia,US60,Arkansas,Peak,$18.94,$39.82
BL,Bolivia,US62,Oklahoma,NonPeak,$16.80,$31.40
BL,Bolivia,US62,Oklahoma,Peak,$19.82,$37.05
BL,Bolivia,US64,Louisiana,NonPeak,$17.57,$44.17
BL,Bolivia,US64,Louisiana,Peak,$20.73,$52.12
BL,Bolivia,US66,Texas-North,NonPeak,$18.33,$33.98
BL,Bolivia,US66,Texas-North,Peak,$21.63,$40.10
BL,Bolivia,US68,Texas-South,NonPeak,$24.38,$31.45
BL,Bolivia,US68,Texas-South,Peak,$28.77,$37.11
BL,Bolivia,US70,Montana,NonPeak,$16.00,$44.28
BL,Bolivia,US70,Montana,Peak,$18.88,$52.25
BL,Bolivia,US72,Wyoming,NonPeak,$27.63,$34.11
BL,Bolivia,US72,Wyoming,Peak,$32.60,$40.25
BL,Bolivia,US74,Colorado,NonPeak,$29.28,$31.63
BL,Bolivia,US74,Colorado,Peak,$34.55,$37.32
BL,Bolivia,US76,Utah,NonPeak,$30.90,$44.51
BL,Bolivia,US76,Utah,Peak,$36.46,$52.52
BL,Bolivia,US77,New Mexico,NonPeak,$15.28,$34.33
BL,Bolivia,US77,New Mexico,Peak,$18.03,$40.51
BL,Bolivia,US79,Arizona,NonPeak,$16.05,$31.74
BL,Bolivia,US79,Arizona,Peak,$18.94,$37.45
BL,Bolivia,US83,Idaho,NonPeak,$16.80,$44.62
BL,Bolivia,US83,Idaho,Peak,$19.82,$52.65
BL,Bolivia,US84,Washington,NonPeak,$17.57,$34.45
BL,Bolivia,US84,Washington,Peak,$20.73,$40.65
BL,Bolivia,US85,Oregon,NonPeak,$18.33,$31.91
BL,Bolivia,US85,Oregon,Peak,$21.63,$37.65
BL,Bolivia,US86,Nevada,NonPeak,$24.38,$44.74
BL,Bolivia,US86,Nevada,Peak,$28.77,$52.79
BL,Bolivia,US87,California-North,NonPeak,$16.00,$34.56
BL,Bolivia,US87,California-North,Peak,$18.88,$40.78
BL,Bolivia,US88,California-South,NonPeak,$27.63,$32.09
BL,Bolivia,US88,California-South,Peak,$32.60,$37.87
BR,Brazil - Brazilia,US11,Maine,NonPeak,$29.28,$44.91
BR,Brazil - Brazilia,US11,Maine,Peak,$34.55,$52.99
BR,Brazil - Brazilia,US12,New Hampshire,NonPeak,$30.90,$34.74
BR,Brazil - Brazilia,US12,New Hampshire,Peak,$36.46,$40.99
BR,Brazil - Brazilia,US13,Vermont,NonPeak,$15.28,$32.26
BR,Brazil - Brazilia,US13,Vermont,Peak,$18.03,$38.07
BR,Brazil - Brazilia,US14,Massachusetts,NonPeak,$16.05,$45.09
BR,Brazil - Brazilia,US14,Massachusetts,Peak,$18.94,$53.21
BR,Brazil - Brazilia,US15,Rhode Island,NonPeak,$16.80,$34.90
BR,Brazil - Brazilia,US15,Rhode Island,Peak,$19.82,$41.18
BR,Brazil - Brazilia,US16,Connecticut,NonPeak,$17.57,$32.44
BR,Brazil - Brazilia,US16,Connecticut,Peak,$20.73,$38.28
BR,Brazil - Brazilia,US17,New York,NonPeak,$18.33,$43.94
BR,Brazil - Brazilia,US17,New York,Peak,$21.63,$51.85
BR,Brazil - Brazilia,US19,New Jersey,NonPeak,$24.38,$33.70
BR,Brazil - Brazilia,US19,New Jersey,Peak,$28.77,$39.77
BR,Brazil - Brazilia,US20,Pennsylvania,NonPeak,$16.00,$31.29
BR,Brazil - Brazilia,US20,Pennsylvania,Peak,$18.88,$36.92
BR,Brazil - Brazilia,US22,Delaware,NonPeak,$27.63,$44.05
BR,Brazil - Brazilia,US22,Delaware,Peak,$32.60,$51.98
BR,Brazil - Brazilia,US23,Maryland,NonPeak,$29.28,$33.75
BR,Brazil - Brazilia,US23,Maryland,Peak,$34.55,$39.82
BR,Brazil - Brazilia,US24,District Of Columbia,NonPeak,$30.90,$31.40
BR,Brazil - Brazilia,US24,District Of Columbia,Peak,$36.46,$37.05
BR,Brazil - Brazilia,US25,Virginia,NonPeak,$15.28,$44.17
BR,Brazil - Brazilia,US25,Virginia,Peak,$18.03,$52.12
BR,Brazil - Brazilia,US27,West Virginia,NonPeak,$16.05,$33.98
BR,Brazil - Brazilia,US27,West Virginia,Peak,$18.94,$40.10
BR,Brazil - Brazilia,US28,Kentucky,NonPeak,$16.80,$31.45
BR,Brazil - Brazilia,US28,Kentucky,Peak,$19.82,$37.11
BR,Brazil - Brazilia,US30,Michigan,NonPeak,$17.57,$44.28
BR,Brazil - Brazilia,US30,Michigan,Peak,$20.73,$52.25
BR,Brazil - Brazilia,US32,Wisconsin,NonPeak,$18.33,$34.11
BR,Brazil - Brazilia,US32,Wisconsin,Peak,$21.63,$40.25
BR,Brazil - Brazilia,US34,Ohio,NonPeak,$24.38,$31.63
BR,Brazil - Brazilia,US34,Ohio,Peak,$28.77,$37.32
BR,Brazil - Brazilia,US36,Indiana,NonPeak,$16.00,$44.51
BR,Brazil - Brazilia,US36,Indiana,Peak,$18.88,$52.52
BR,Brazil - Brazilia,US38,Illinois,NonPeak,$27.63,$34.33
BR,Brazil - Brazilia,US38,Illinois,Peak,$32.60,$40.51
BR,Brazil - Brazilia,US40,North Carolina,NonPeak,$29.28,$31.74
BR,Brazil - Brazilia,US40,North Carolina,Peak,$34.55,$37.45
BR,Brazil - Brazilia,US42,Tennessee,NonPeak,$30.90,$44.62
BR,Brazil - Brazilia,US42,Tennessee,Peak,$36.46,$52.65
BR,Brazil - Brazilia,US44,South Carolina,NonPeak,$15.28,$34.45
BR,Brazil - Brazilia,US44,South Carolina,Peak,$18.03,$40.65
BR,Brazil - Brazilia,US45,Georgia,NonPeak,$16.05,$31.91
BR,Brazil - Brazilia,US45,Georgia,Peak,$18.94,$37.65
BR,Brazil - Brazilia,US47,Alabama,NonPeak,$16.80,$44.74
BR,Brazil - Brazilia,US47,Alabama,Peak,$19.82,$52.79
BR,Brazil - Brazilia,US48,Mississippi,NonPeak,$17.57,$34.56
BR,Brazil - Brazilia,US48,Mississippi,Peak,$20.73,$40.78
BR,Brazil - Brazilia,US49,Florida-North,NonPeak,$18.33,$32.09
BR,Brazil - Brazilia,US49,Florida-North,Peak,$21.63,$37.87
BR,Brazil - Brazilia,US4964400,Florida-South,NonPeak,$24.38,$44.91
BR,Brazil - Brazilia,US4964400,Florida-South,Peak,$28.77,$52.99
BR,Brazil - Brazilia,US4965500,Florida Keys,NonPeak,$16.00,$34.74
BR,Brazil - Brazilia,US4965500,Florida Keys,Peak,$18.88,$40.99
BR,Brazil - Brazilia,US50,Minnesota,NonPeak,$27.63,$32.26
BR,Brazil - Brazilia,US50,Minnesota,Peak,$32.60,$38.07
BR,Brazil - Brazilia,US51,North Dakota,NonPeak,$29.28,$45.09
BR,Brazil - Brazilia,US51,North Dakota,Peak,$34.55,$53.21
BR,Brazil - Brazilia,US52,South Dakota,NonPeak,$30.90,$34.90
BR,Brazil - Brazilia,US52,South Dakota,Peak,$36.46,$41.18
BR,Brazil - Brazilia,US53,Iowa,NonPeak,$15.28,$32.44
BR,Brazil - Brazilia,US53,Iowa,Peak,$18.03,$38.28
BR,Brazil - Brazilia,US55,Nebraska,NonPeak,$16.05,$43.94
BR,Brazil - Brazilia,US55,Nebraska,Peak,$18.94,$51.85
BR,Brazil - Brazilia,US56,Missouri,NonPeak,$16.80,$33.70
BR,Brazil - Brazilia,US56,Missouri,Peak,$19.82,$39.77
BR,Brazil - Brazilia,US58,Kansas,NonPeak,$17.57,$31.29
BR,Brazil - Brazilia,US58,Kansas,Peak,$20.73,$36.92
BR,Brazil - Brazilia,US60,Arkansas,NonPeak,$18.33,$44.05
BR,Brazil - Brazilia,US60,Arkansas,Peak,$21.63,$51.98
BR,Brazil - Brazilia,US62,Oklahoma,NonPeak,$24.38,$33.75
BR,Brazil - Brazilia,US62,Oklahoma,Peak,$28.77,$39.82
BR,Brazil - Brazilia,US64,Louisiana,NonPeak,$16.00,$31.40
BR,Brazil - Brazilia,US64,Louisiana,Peak,$18.88,$37.05
BR,Brazil - Brazilia,US66,Texas-North,NonPeak,$27.63,$44.17
BR,Brazil - Brazilia,US66,Texas-North,Peak,$32.60,$52.12
BR,Brazil - Brazilia,US68,Texas-South,NonPeak,$29.28,$33.98
BR,Brazil - Brazilia,US68,Texas-South,Peak,$34.55,$40.10
BR,Brazil - Brazilia,US70,Montana,NonPeak,$30.90,$31.45
BR,Brazil - Brazilia,US70,Montana,Peak,$36.46,$37.11
BR,Brazil - Brazilia,US72,Wyoming,NonPeak,$15.28,$44.28
BR,Brazil - Brazilia,US72,Wyoming,Peak,$18.03,$52.25
BR,Brazil - Brazilia,US74,Colorado,NonPeak,$16.05,$34.11
BR,Brazil - Brazilia,US74,Colorado,Peak,$18.94,$40.25
BR,Brazil - Brazilia,US76,Utah,NonPeak,$16.80,$31.63
BR,Brazil - Brazilia,US76,Utah,Peak,$19.82,$37.32
BR,Brazil - Brazilia,US77,New Mexico,NonPeak,$17.57,$44.51
BR,Brazil - Brazilia,US77,New Mexico,Peak,$20.73,$52.52
BR,Brazil - Brazilia,US79,Arizona,NonPeak,$18.33,$34.33
BR,Brazil - Brazilia,US79,Arizona,Peak,$21.63,$40.51
BR,Brazil - Brazilia,US83,Idaho,NonPeak,$24.38,$31.74
BR,Brazil - Brazilia,US83,Idaho,Peak,$28.77,$37.45
BR,Brazil - Brazilia,US84,Washington,NonPeak,$16.00,$44.62
BR,Brazil - Brazilia,US84,Washington,Peak,$18.88,$52.65
BR,Brazil - Brazilia,US85,Oregon,NonPeak,$27.63,$34.45
BR,Brazil - Brazilia,US85,Oregon,Peak,$32.60,$40.65
BR,Brazil - Brazilia,US86,Nevada,NonPeak,$29.28,$31.91
BR,Brazil - Brazilia,US86,Nevada,Peak,$34.55,$37.65
BR,Brazil - Brazilia,US87,California-North,NonPeak,$30.90,$44.74
BR,Brazil - Brazilia,US87,California-North,Peak,$36.46,$52.79
BR,Brazil - Brazilia,US88,California-South,NonPeak,$15.28,$34.56
BR,Brazil - Brazilia,US88,California-South,Peak,$18.03,$40.78
CA10,Ontario,US11,Maine,NonPeak,$16.05,$32.09
CA10,Ontario,US11,Maine,Peak,$18.94,$37.87
CA10,Ontario,US12,New Hampshire,NonPeak,$16.80,$44.91
CA10,Ontario,US12,New Hampshire,Peak,$19.82,$52.99
CA10,Ontario,US13,Vermont,NonPeak,$17.57,$34.74
CA10,Ontario,US13,Vermont,Peak,$20.73,$40.99
CA10,Ontario,US14,Massachusetts,NonPeak,$18.33,$32.26
CA10,Ontario,US14,Massachusetts,Peak,$21.63,$38.07
CA10,Ontario,US15,Rhode Island,NonPeak,$24.38,$45.09
CA10,Ontario,US15,Rhode Island,Peak,$28.77,$53.21
CA10,Ontario,US16,Connecticut,NonPeak,$16.00,$34.90
CA10,Ontario,US16,Connecticut,Peak,$18.88,$41.18
CA10,Ontario,US17,New York,NonPeak,$27.63,$32.44
CA10,Ontario,US17,New York,Peak,$32.60,$38.28
CA10,Ontario,US19,New Jersey,NonPeak,$29.28,$43.94
CA10,Ontario,US19,New Jersey,Peak,$34.55,$51.85
CA10,Ontario,US20,Pennsylvania,NonPeak,$30.90,$33.70
CA10,Ontario,US20,Pennsylvania,Peak,$36.46,$39.77
CA10,Ontario,US22,Delaware,NonPeak,$15.28,$31.29
CA10,Ontario,US22,Delaware,Peak,$18.03,$36.92
CA10,Ontario,US23,Maryland,NonPeak,$16.05,$44.05
CA10,Ontario,US23,Maryland,Peak,$18.94,$51.98
CA10,Ontario,US24,District Of Columbia,NonPeak,$16.80,$33.75
CA10,Ontario,US24,District Of Columbia,Peak,$19.82,$39.82
CA10,Ontario,US25,Virginia,NonPeak,$17.57,$31.40
CA10,Ontario,US25,Virginia,Peak,$20.73,$37.05
CA10,Ontario,US27,West Virginia,NonPeak,$18.33,$44.17
CA10,Ontario,US27,West Virginia,Peak,$21.63,$52.12
CA10,Ontario,US28,Kentucky,NonPeak,$24.38,$33.98
CA10,Ontario,US28,Kentucky,Peak,$28.77,$40.10
CA10,Ontario,US30,Michigan,NonPeak,$16.00,$31.45
CA10,Ontario,US30,Michigan,Peak,$18.88,$37.11
CA10,Ontario,US32,Wisconsin,NonPeak,$27.63,$44.28
CA10,Ontario,US32,Wisconsin,Peak,$32.60,$52.25
CA10,Ontario,US34,Ohio,NonPeak,$29.28,$34.11
CA10,Ontario,US34,Ohio,Peak,$34.55,$40.25
CA10,Ontario,US36,Indiana,NonPeak,$30.90,$31.63
CA10,Ontario,US36,Indiana,Peak,$36.46,$37.32
CA10,Ontario,US38,Illinois,NonPeak,$15.28,$44.51
CA10,Ontario,US38,Illinois,Peak,$18.03,$52.52
CA10,Ontario,US40,North Carolina,NonPeak,$16.05,$34.33
CA10,Ontario,US40,North Carolina,Peak,$18.94,$40.51
CA10,Ontario,US42,Tennessee,NonPeak,$16.80,$31.74
CA10,Ontario,US42,Tennessee,Peak,$19.82,$37.45
CA10,Ontario,US44,South Carolina,NonPeak,$17.57,$44.62
CA10,Ontario,US44,South Carolina,Peak,$20.73,$52.65
CA10,Ontario,US45,Georgia,NonPeak,$18.33,$34.45
CA10,Ontario,US45,Georgia,Peak,$21.63,$40.65
CA10,Ontario,US47,Alabama,NonPeak,$24.38,$31.91
CA10,Ontario,US47,Alabama,Peak,$28.77,$37.65
CA10,Ontario,US48,Mississippi,NonPeak,$16.00,$44.74
CA10,Ontario,US48,Mississippi,Peak,$18.88,$52.79
CA10,Ontario,US49,Florida-North,NonPeak,$27.63,$34.56
CA10,Ontario,US49,Florida-North,Peak,$32.60,$40.78
CA10,Ontario,US4964400,Florida-South,NonPeak,$29.28,$32.09
CA10,Ontario,US4964400,Florida-South,Peak,$34.55,$37.87
