origin_id,origin_area,destination_id,destination_area,move_type,season,hhg_price,ub_price
NSRA10,Middle East,NSRA7,Europe,NSRA to NSRA,NonPeak,$30.90,$33.75
NSRA10,Middle East,NSRA7,Europe,NSRA to NSRA,Peak,$36.46,$39.82
NSRA10,Middle East,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$10.35,$31.40
NSRA10,Middle East,NSRA8,Africa - North,NSRA to NSRA,Peak,$12.21,$37.05
NSRA10,Middle East,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$10.83,$44.17
NSRA10,Middle East,NSRA9,Africa - South,NSRA to NSRA,Peak,$12.78,$52.12
NSRA10,Middle East,NSRA10,Middle East,NSRA to NSRA,NonPeak,$11.35,$16.89
NSRA10,Middle East,NSRA10,Middle East,NSRA to NSRA,Peak,$13.39,$19.93
NSRA10,Middle East,NSRA11,Asia,NSRA to NSRA,NonPeak,$11.82,$11.66
NSRA10,Middle East,NSRA11,Asia,NSRA to NSRA,Peak,$13.95,$13.76
NSRA10,Middle East,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$8.88,$10.16
NSRA10,Middle East,NSRA12,Asia - South,NSRA to NSRA,Peak,$10.48,$11.99
NSRA10,Middle East,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$9.31,$16.98
NSRA10,Middle East,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$10.99,$20.04
NSRA10,Middle East,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$9.77,$11.75
NSRA10,Middle East,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$11.53,$13.86
NSRA10,Middle East,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$10.21,$10.25
NSRA10,Middle East,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$12.05,$12.09
NSRA11,Asia,NSRA1,Canada West,NSRA to NSRA,NonPeak,$10.65,$17.11
NSRA11,Asia,NSRA1,Canada West,NSRA to NSRA,Peak,$12.57,$20.19
NSRA11,Asia,NSRA2,Canada Central,NSRA to NSRA,NonPeak,$51.01,$11.86
NSRA11,Asia,NSRA2,Canada Central,NSRA to NSRA,Peak,$60.19,$13.99
NSRA11,Asia,NSRA3,Canada East,NSRA to NSRA,NonPeak,$51.21,$10.37
NSRA11,Asia,NSRA3,Canada East,NSRA to NSRA,Peak,$60.43,$12.24
NSRA11,Asia,NSRA4,Mexico & Central America,NSRA to NSRA,NonPeak,$51.55,$17.17
NSRA11,Asia,NSRA4,Mexico & Central America,NSRA to NSRA,Peak,$60.83,$20.26
NSRA11,Asia,NSRA5,Caribbean Islands,NSRA to NSRA,NonPeak,$51.72,$10.50
NSRA11,Asia,NSRA5,Caribbean Islands,NSRA to NSRA,Peak,$61.03,$12.39
NSRA11,Asia,NSRA6,South America,NSRA to NSRA,NonPeak,$51.29,$17.59
NSRA11,Asia,NSRA6,South America,NSRA to NSRA,Peak,$60.52,$20.76
NSRA11,Asia,NSRA7,Europe,NSRA to NSRA,NonPeak,$47.93,$12.03
NSRA11,Asia,NSRA7,Europe,NSRA to NSRA,Peak,$56.56,$14.20
NSRA11,Asia,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$47.42,$12.66
NSRA11,Asia,NSRA8,Africa - North,NSRA to NSRA,Peak,$55.96,$14.94
NSRA11,Asia,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$48.21,$61.92
NSRA11,Asia,NSRA9,Africa - South,NSRA to NSRA,Peak,$56.89,$73.07
NSRA11,Asia,NSRA10,Middle East,NSRA to NSRA,NonPeak,$48.49,$47.93
NSRA11,Asia,NSRA10,Middle East,NSRA to NSRA,Peak,$57.22,$56.56
NSRA11,Asia,NSRA11,Asia,NSRA to NSRA,NonPeak,$48.72,$44.58
NSRA11,Asia,NSRA11,Asia,NSRA to NSRA,Peak,$57.49,$52.60
NSRA11,Asia,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$71.44,$61.80
NSRA11,Asia,NSRA12,Asia - South,NSRA to NSRA,Peak,$84.30,$72.92
NSRA11,Asia,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$71.61,$47.76
NSRA11,Asia,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$84.50,$56.36
NSRA11,Asia,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$71.89,$44.24
NSRA11,Asia,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$84.83,$52.20
NSRA7,Europe,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$72.68,$61.92
NSRA7,Europe,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$85.76,$73.07
NSRA12,Asia - South,NSRA1,Canada West,NSRA to NSRA,NonPeak,$15.28,$47.93
NSRA12,Asia - South,NSRA1,Canada West,NSRA to NSRA,Peak,$18.03,$56.56
NSRA12,Asia - South,NSRA2,Canada Central,NSRA to NSRA,NonPeak,$16.05,$44.58
NSRA12,Asia - South,NSRA2,Canada Central,NSRA to NSRA,Peak,$18.94,$52.60
NSRA12,Asia - South,NSRA3,Canada East,NSRA to NSRA,NonPeak,$16.80,$61.80
NSRA12,Asia - South,NSRA3,Canada East,NSRA to NSRA,Peak,$19.82,$72.92
NSRA12,Asia - South,NSRA4,Mexico & Central America,NSRA to NSRA,NonPeak,$17.57,$47.76
NSRA12,Asia - South,NSRA4,Mexico & Central America,NSRA to NSRA,Peak,$20.73,$56.36
NSRA12,Asia - South,NSRA5,Caribbean Islands,NSRA to NSRA,NonPeak,$18.33,$44.24
NSRA12,Asia - South,NSRA5,Caribbean Islands,NSRA to NSRA,Peak,$21.63,$52.20
NSRA12,Asia - South,NSRA6,South America,NSRA to NSRA,NonPeak,$24.38,$61.92
NSRA12,Asia - South,NSRA6,South America,NSRA to NSRA,Peak,$28.77,$73.07
NSRA12,Asia - South,NSRA7,Europe,NSRA to NSRA,NonPeak,$16.00,$47.93
NSRA12,Asia - South,NSRA7,Europe,NSRA to NSRA,Peak,$18.88,$56.56
NSRA12,Asia - South,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$27.63,$44.58
NSRA12,Asia - South,NSRA8,Africa - North,NSRA to NSRA,Peak,$32.60,$52.60
NSRA12,Asia - South,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$29.28,$43.94
NSRA12,Asia - South,NSRA9,Africa - South,NSRA to NSRA,Peak,$34.55,$51.85
NSRA12,Asia - South,NSRA10,Middle East,NSRA to NSRA,NonPeak,$30.90,$33.70
NSRA12,Asia - South,NSRA10,Middle East,NSRA to NSRA,Peak,$36.46,$39.77
NSRA12,Asia - South,NSRA11,Asia,NSRA to NSRA,NonPeak,$10.35,$31.29
NSRA12,Asia - South,NSRA11,Asia,NSRA to NSRA,Peak,$12.21,$36.92
NSRA12,Asia - South,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$10.83,$44.05
NSRA12,Asia - South,NSRA12,Asia - South,NSRA to NSRA,Peak,$12.78,$51.98
NSRA12,Asia - South,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$11.35,$33.75
NSRA12,Asia - South,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$13.39,$39.82
NSRA12,Asia - South,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$11.82,$31.40
NSRA12,Asia - South,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$13.95,$37.05
NSRA12,Asia - South,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$8.88,$44.17
NSRA12,Asia - South,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$10.48,$52.12
NSRA13,Pacific Islands,NSRA1,Canada West,NSRA to NSRA,NonPeak,$9.31,$16.89
NSRA13,Pacific Islands,NSRA1,Canada West,NSRA to NSRA,Peak,$10.99,$19.93
NSRA13,Pacific Islands,NSRA2,Canada Central,NSRA to NSRA,NonPeak,$9.77,$11.66
NSRA13,Pacific Islands,NSRA2,Canada Central,NSRA to NSRA,Peak,$11.53,$13.76
NSRA13,Pacific Islands,NSRA3,Canada East,NSRA to NSRA,NonPeak,$10.21,$10.16
NSRA13,Pacific Islands,NSRA3,Canada East,NSRA to NSRA,Peak,$12.05,$11.99
NSRA13,Pacific Islands,NSRA4,Mexico & Central America,NSRA to NSRA,NonPeak,$10.65,$16.98
NSRA13,Pacific Islands,NSRA4,Mexico & Central America,NSRA to NSRA,Peak,$12.57,$20.04
NSRA13,Pacific Islands,NSRA5,Caribbean Islands,NSRA to NSRA,NonPeak,$51.01,$11.75
NSRA13,Pacific Islands,NSRA5,Caribbean Islands,NSRA to NSRA,Peak,$60.19,$13.86
NSRA13,Pacific Islands,NSRA6,South America,NSRA to NSRA,NonPeak,$51.21,$10.25
NSRA13,Pacific Islands,NSRA6,South America,NSRA to NSRA,Peak,$60.43,$12.09
NSRA13,Pacific Islands,NSRA7,Europe,NSRA to NSRA,NonPeak,$51.55,$17.11
NSRA13,Pacific Islands,NSRA7,Europe,NSRA to NSRA,Peak,$60.83,$20.19
NSRA13,Pacific Islands,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$51.72,$11.86
NSRA13,Pacific Islands,NSRA8,Africa - North,NSRA to NSRA,Peak,$61.03,$13.99
NSRA13,Pacific Islands,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$51.29,$10.37
NSRA13,Pacific Islands,NSRA9,Africa - South,NSRA to NSRA,Peak,$60.52,$12.24
NSRA13,Pacific Islands,NSRA10,Middle East,NSRA to NSRA,NonPeak,$47.93,$17.17
NSRA13,Pacific Islands,NSRA10,Middle East,NSRA to NSRA,Peak,$56.56,$20.26
NSRA13,Pacific Islands,NSRA11,Asia,NSRA to NSRA,NonPeak,$47.42,$10.50
NSRA13,Pacific Islands,NSRA11,Asia,NSRA to NSRA,Peak,$55.96,$12.39
NSRA13,Pacific Islands,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$48.21,$17.59
NSRA13,Pacific Islands,NSRA12,Asia - South,NSRA to NSRA,Peak,$56.89,$20.76
NSRA13,Pacific Islands,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$48.49,$12.03
NSRA13,Pacific Islands,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$57.22,$14.20
NSRA13,Pacific Islands,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$48.72,$12.66
NSRA13,Pacific Islands,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$57.49,$14.94
NSRA13,Pacific Islands,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$71.44,$61.92
NSRA13,Pacific Islands,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$84.30,$73.07
NSRA14,Australia & New Zealand,NSRA1,Canada West,NSRA to NSRA,NonPeak,$71.61,$47.93
NSRA14,Australia & New Zealand,NSRA1,Canada West,NSRA to NSRA,Peak,$84.50,$56.56
NSRA14,Australia & New Zealand,NSRA2,Canada Central,NSRA to NSRA,NonPeak,$71.89,$44.58
NSRA14,Australia & New Zealand,NSRA2,Canada Central,NSRA to NSRA,Peak,$84.83,$52.60
NSRA14,Australia & New Zealand,NSRA3,Canada East,NSRA to NSRA,NonPeak,$72.68,$61.80
NSRA14,Australia & New Zealand,NSRA3,Canada East,NSRA to NSRA,Peak,$85.76,$72.92
NSRA14,Australia & New Zealand,NSRA4,Mexico & Central America,NSRA to NSRA,NonPeak,$15.28,$47.76
NSRA14,Australia & New Zealand,NSRA4,Mexico & Central America,NSRA to NSRA,Peak,$18.03,$56.36
NSRA14,Australia & New Zealand,NSRA5,Caribbean Islands,NSRA to NSRA,NonPeak,$16.05,$44.24
NSRA14,Australia & New Zealand,NSRA5,Caribbean Islands,NSRA to NSRA,Peak,$18.94,$52.20
NSRA14,Australia & New Zealand,NSRA6,South America,NSRA to NSRA,NonPeak,$16.80,$61.92
NSRA14,Australia & New Zealand,NSRA6,South America,NSRA to NSRA,Peak,$19.82,$73.07
NSRA14,Australia & New Zealand,NSRA7,Europe,NSRA to NSRA,NonPeak,$17.57,$47.93
NSRA14,Australia & New Zealand,NSRA7,Europe,NSRA to NSRA,Peak,$20.73,$56.56
NSRA14,Australia & New Zealand,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$18.33,$44.58
NSRA14,Australia & New Zealand,NSRA8,Africa - North,NSRA to NSRA,Peak,$21.63,$52.60
NSRA14,Australia & New Zealand,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$24.38,$61.80
NSRA14,Australia & New Zealand,NSRA9,Africa - South,NSRA to NSRA,Peak,$28.77,$72.92
NSRA14,Australia & New Zealand,NSRA10,Middle East,NSRA to NSRA,NonPeak,$16.00,$47.76
NSRA14,Australia & New Zealand,NSRA10,Middle East,NSRA to NSRA,Peak,$18.88,$56.36
NSRA14,Australia & New Zealand,NSRA11,Asia,NSRA to NSRA,NonPeak,$27.63,$44.24
NSRA14,Australia & New Zealand,NSRA11,Asia,NSRA to NSRA,Peak,$32.60,$52.20
NSRA14,Australia & New Zealand,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$29.28,$61.92
NSRA14,Australia & New Zealand,NSRA12,Asia - South,NSRA to NSRA,Peak,$34.55,$73.07
NSRA14,Australia & New Zealand,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$30.90,$47.93
NSRA14,Australia & New Zealand,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$36.46,$56.56
NSRA14,Australia & New Zealand,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$10.35,$44.58
NSRA14,Australia & New Zealand,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$12.21,$52.60
NSRA14,Australia & New Zealand,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$10.83,$43.94
NSRA14,Australia & New Zealand,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$12.78,$51.85
NSRA15,Alaska - All other areas,NSRA1,Canada West,NSRA to NSRA,NonPeak,$11.35,$33.70
NSRA15,Alaska - All other areas,NSRA1,Canada West,NSRA to NSRA,Peak,$13.39,$39.77
NSRA15,Alaska - All other areas,NSRA2,Canada Central,NSRA to NSRA,NonPeak,$11.82,$31.29
NSRA15,Alaska - All other areas,NSRA2,Canada Central,NSRA to NSRA,Peak,$13.95,$36.92
NSRA15,Alaska - All other areas,NSRA3,Canada East,NSRA to NSRA,NonPeak,$8.88,$44.05
NSRA15,Alaska - All other areas,NSRA3,Canada East,NSRA to NSRA,Peak,$10.48,$51.98
NSRA15,Alaska - All other areas,NSRA4,Mexico & Central America,NSRA to NSRA,NonPeak,$9.31,$33.75
NSRA15,Alaska - All other areas,NSRA4,Mexico & Central America,NSRA to NSRA,Peak,$10.99,$39.82
NSRA15,Alaska - All other areas,NSRA5,Caribbean Islands,NSRA to NSRA,NonPeak,$9.77,$31.40
NSRA15,Alaska - All other areas,NSRA5,Caribbean Islands,NSRA to NSRA,Peak,$11.53,$37.05
NSRA15,Alaska - All other areas,NSRA6,South America,NSRA to NSRA,NonPeak,$10.21,$44.17
NSRA15,Alaska - All other areas,NSRA6,South America,NSRA to NSRA,Peak,$12.05,$52.12
NSRA15,Alaska - All other areas,NSRA7,Europe,NSRA to NSRA,NonPeak,$10.65,$16.89
NSRA15,Alaska - All other areas,NSRA7,Europe,NSRA to NSRA,Peak,$12.57,$19.93
NSRA15,Alaska - All other areas,NSRA8,Africa - North,NSRA to NSRA,NonPeak,$51.01,$11.66
NSRA15,Alaska - All other areas,NSRA8,Africa - North,NSRA to NSRA,Peak,$60.19,$13.76
NSRA15,Alaska - All other areas,NSRA9,Africa - South,NSRA to NSRA,NonPeak,$51.21,$10.16
NSRA15,Alaska - All other areas,NSRA9,Africa - South,NSRA to NSRA,Peak,$60.43,$11.99
NSRA15,Alaska - All other areas,NSRA10,Middle East,NSRA to NSRA,NonPeak,$51.55,$16.98
NSRA15,Alaska - All other areas,NSRA10,Middle East,NSRA to NSRA,Peak,$60.83,$20.04
NSRA15,Alaska - All other areas,NSRA11,Asia,NSRA to NSRA,NonPeak,$51.72,$11.75
NSRA15,Alaska - All other areas,NSRA11,Asia,NSRA to NSRA,Peak,$61.03,$13.86
NSRA15,Alaska - All other areas,NSRA12,Asia - South,NSRA to NSRA,NonPeak,$51.29,$10.25
NSRA15,Alaska - All other areas,NSRA12,Asia - South,NSRA to NSRA,Peak,$60.52,$12.09
NSRA15,Alaska - All other areas,NSRA13,Pacific Islands,NSRA to NSRA,NonPeak,$47.93,$17.11
NSRA15,Alaska - All other areas,NSRA13,Pacific Islands,NSRA to NSRA,Peak,$56.56,$20.19
NSRA15,Alaska - All other areas,NSRA14,Australia & New Zealand,NSRA to NSRA,NonPeak,$47.42,$11.86
NSRA15,Alaska - All other areas,NSRA14,Australia & New Zealand,NSRA to NSRA,Peak,$55.96,$13.99
NSRA15,Alaska - All other areas,NSRA15,Alaska - All other areas,NSRA to NSRA,NonPeak,$48.21,$10.37
NSRA15,Alaska - All other areas,NSRA15,Alaska - All other areas,NSRA to NSRA,Peak,$56.89,$12.24
NSRA1,Canada West,AR,Argentina,NSRA to OCONUS,NonPeak,$15.28,$16.89
NSRA1,Canada West,AR,Argentina,NSRA to OCONUS,Peak,$18.03,$19.93
NSRA1,Canada West,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,NonPeak,$16.05,$11.66
NSRA1,Canada West,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,Peak,$18.94,$13.76
NSRA1,Canada West,AS21,Northern Territory,NSRA to OCONUS,NonPeak,$16.80,$10.16
NSRA1,Canada West,AS21,Northern Territory,NSRA to OCONUS,Peak,$19.82,$11.99
NSRA1,Canada West,BA,Bahrain,NSRA to OCONUS,NonPeak,$17.57,$16.98
NSRA1,Canada West,BA,Bahrain,NSRA to OCONUS,Peak,$20.73,$20.04
NSRA1,Canada West,BE,Belgium,NSRA to OCONUS,NonPeak,$18.33,$11.75
NSRA1,Canada West,BE,Belgium,NSRA to OCONUS,Peak,$21.63,$13.86
NSRA1,Canada West,BL,Bolivia,NSRA to OCONUS,NonPeak,$24.38,$10.25
NSRA1,Canada West,BL,Bolivia,NSRA to OCONUS,Peak,$28.77,$12.09
NSRA1,Canada West,BR,Brazil - Brazilia,NSRA to OCONUS,NonPeak,$16.00,$17.11
NSRA1,Canada West,BR,Brazil - Brazilia,NSRA to OCONUS,Peak,$18.88,$20.19
NSRA1,Canada West,CA10,Ontario,NSRA to OCONUS,NonPeak,$27.63,$11.86
NSRA1,Canada West,CA10,Ontario,NSRA to OCONUS,Peak,$32.60,$13.99
NSRA1,Canada West,CA20,Quebec,NSRA to OCONUS,NonPeak,$29.28,$10.37
NSRA1,Canada West,CA20,Quebec,NSRA to OCONUS,Peak,$34.55,$12.24
NSRA1,Canada West,CA30,Manitoba,NSRA to OCONUS,NonPeak,$30.90,$17.17
NSRA1,Canada West,CA30,Manitoba,NSRA to OCONUS,Peak,$36.46,$20.26
NSRA1,Canada West,CI,Chile,NSRA to OCONUS,NonPeak,$10.35,$10.50
NSRA1,Canada West,CI,Chile,NSRA to OCONUS,Peak,$12.21,$12.39
NSRA1,Canada West,CO,Colombia,NSRA to OCONUS,NonPeak,$10.83,$17.59
NSRA1,Canada West,CO,Colombia,NSRA to OCONUS,Peak,$12.78,$20.76
NSRA1,Canada West,CS,Costa Rica,NSRA to OCONUS,NonPeak,$11.35,$12.03
NSRA1,Canada West,CS,Costa Rica,NSRA to OCONUS,Peak,$13.39,$14.20
NSRA1,Canada West,EC,Ecuador,NSRA to OCONUS,NonPeak,$11.82,$12.66
NSRA1,Canada West,EC,Ecuador,NSRA to OCONUS,Peak,$13.95,$14.94
NSRA1,Canada West,ES,El Salvador,NSRA to OCONUS,NonPeak,$8.88,$61.92
NSRA1,Canada West,ES,El Salvador,NSRA to OCONUS,Peak,$10.48,$73.07
NSRA1,Canada West,GE,Germany,NSRA to OCONUS,NonPeak,$9.31,$47.93
NSRA1,Canada West,GE,Germany,NSRA to OCONUS,Peak,$10.99,$56.56
NSRA1,Canada West,GQ,Guam,NSRA to OCONUS,NonPeak,$9.77,$44.58
NSRA1,Canada West,GQ,Guam,NSRA to OCONUS,Peak,$11.53,$52.60
NSRA1,Canada West,GR,Greece,NSRA to OCONUS,NonPeak,$10.21,$61.80
NSRA1,Canada West,GR,Greece,NSRA to OCONUS,Peak,$12.05,$72.92
NSRA1,Canada West,GR29,Crete,NSRA to OCONUS,NonPeak,$10.65,$47.76
NSRA1,Canada West,GR29,Crete,NSRA to OCONUS,Peak,$12.57,$56.36
NSRA1,Canada West,GT,Guatemala,NSRA to OCONUS,NonPeak,$51.01,$44.24
NSRA1,Canada West,GT,Guatemala,NSRA to OCONUS,Peak,$60.19,$52.20
NSRA1,Canada West,HO,Honduras,NSRA to OCONUS,NonPeak,$51.21,$61.92
NSRA1,Canada West,HO,Honduras,NSRA to OCONUS,Peak,$60.43,$73.07
NSRA1,Canada West,HU,Hungary,NSRA to OCONUS,NonPeak,$51.55,$47.93
NSRA1,Canada West,HU,Hungary,NSRA to OCONUS,Peak,$60.83,$56.56
NSRA1,Canada West,IT,Italy,NSRA to OCONUS,NonPeak,$51.72,$44.58
NSRA1,Canada West,IT,Italy,NSRA to OCONUS,Peak,$61.03,$52.60
NSRA1,Canada West,IT10,Sicily,NSRA to OCONUS,NonPeak,$51.29,$61.80
NSRA1,Canada West,IT10,Sicily,NSRA to OCONUS,Peak,$60.52,$72.92
NSRA1,Canada West,JA01,Japan-Central,NSRA to OCONUS,NonPeak,$47.93,$47.76
NSRA1,Canada West,JA01,Japan-Central,NSRA to OCONUS,Peak,$56.56,$56.36
NSRA1,Canada West,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,NonPeak,$47.42,$44.24
NSRA1,Canada West,JA02,Japan-South (Excludes Hokkaido),NSRA to OCONUS,Peak,$55.96,$52.20
NSRA1,Canada West,JA03,Japan-North,NSRA to OCONUS,NonPeak,$48.21,$61.92
NSRA1,Canada West,JA03,Japan-North,NSRA to OCONUS,Peak,$56.89,$73.07
NSRA1,Canada West,JA96,Okinawa,NSRA to OCONUS,NonPeak,$48.49,$47.93
NSRA1,Canada West,JA96,Okinawa,NSRA to OCONUS,Peak,$57.22,$56.56
NSRA1,Canada West,KS,"Korea, Republic Of",NSRA to OCONUS,NonPeak,$48.72,$44.58
NSRA1,Canada West,KS,"Korea, Republic Of",NSRA to OCONUS,Peak,$57.49,$52.60
NSRA1,Canada West,KU,Kuwait,NSRA to OCONUS,NonPeak,$71.44,$43.94
NSRA1,Canada West,KU,Kuwait,NSRA to OCONUS,Peak,$84.30,$51.85
NSRA1,Canada West,NL,Netherlands,NSRA to OCONUS,NonPeak,$71.61,$33.70
NSRA1,Canada West,NL,Netherlands,NSRA to OCONUS,Peak,$84.50,$39.77
NSRA1,Canada West,NO,Norway,NSRA to OCONUS,NonPeak,$71.89,$31.29
NSRA1,Canada West,NO,Norway,NSRA to OCONUS,Peak,$84.83,$36.92
NSRA1,Canada West,PA,Paraguay,NSRA to OCONUS,NonPeak,$72.68,$44.05
NSRA1,Canada West,PA,Paraguay,NSRA to OCONUS,Peak,$85.76,$51.98
NSRA1,Canada West,PE,Peru,NSRA to OCONUS,NonPeak,$15.28,$33.75
NSRA1,Canada West,PE,Peru,NSRA to OCONUS,Peak,$18.03,$39.82
NSRA1,Canada West,PL,Poland,NSRA to OCONUS,NonPeak,$16.05,$31.40
NSRA1,Canada West,PL,Poland,NSRA to OCONUS,Peak,$18.94,$37.05
NSRA1,Canada West,PO,Portugal,NSRA to OCONUS,NonPeak,$16.80,$44.17
NSRA1,Canada West,PO,Portugal,NSRA to OCONUS,Peak,$19.82,$52.12
NSRA1,Canada West,PO01,Azores,NSRA to OCONUS,NonPeak,$17.57,$16.89
NSRA1,Canada West,PO01,Azores,NSRA to OCONUS,Peak,$20.73,$19.93
NSRA1,Canada West,QA,Qatar,NSRA to OCONUS,NonPeak,$18.33,$11.66
NSRA1,Canada West,QA,Qatar,NSRA to OCONUS,Peak,$21.63,$13.76
NSRA1,Canada West,RO,Romania,NSRA to OCONUS,NonPeak,$24.38,$10.16
NSRA1,Canada West,RO,Romania,NSRA to OCONUS,Peak,$28.77,$11.99
NSRA1,Canada West,RQ,Puerto Rico,NSRA to OCONUS,NonPeak,$16.00,$16.98
NSRA1,Canada West,RQ,Puerto Rico,NSRA to OCONUS,Peak,$18.88,$20.04
NSRA1,Canada West,SA,Saudi Arabia,NSRA to OCONUS,NonPeak,$27.63,$11.75
NSRA1,Canada West,SA,Saudi Arabia,NSRA to OCONUS,Peak,$32.60,$13.86
NSRA1,Canada West,SN,Singapore,NSRA to OCONUS,NonPeak,$29.28,$10.25
NSRA1,Canada West,SN,Singapore,NSRA to OCONUS,Peak,$34.55,$12.09
NSRA1,Canada West,SP,Spain,NSRA to OCONUS,NonPeak,$30.90,$17.11
NSRA1,Canada West,SP,Spain,NSRA to OCONUS,Peak,$36.46,$20.19
NSRA1,Canada West,TU,Turkey,NSRA to OCONUS,NonPeak,$10.35,$11.86
NSRA1,Canada West,TU,Turkey,NSRA to OCONUS,Peak,$12.21,$13.99
NSRA1,Canada West,UK,United Kingdom,NSRA to OCONUS,NonPeak,$10.83,$10.37
NSRA1,Canada West,UK,United Kingdom,NSRA to OCONUS,Peak,$12.78,$12.24
NSRA1,Canada West,US8030400,Alaska (Zone) IV,NSRA to OCONUS,NonPeak,$11.35,$17.17
NSRA1,Canada West,US8030400,Alaska (Zone) IV,NSRA to OCONUS,Peak,$13.39,$20.26
NSRA1,Canada West,US8050500,Alaska (Zone) III,NSRA to OCONUS,NonPeak,$11.82,$10.50
NSRA1,Canada West,US8050500,Alaska (Zone) III,NSRA to OCONUS,Peak,$13.95,$12.39
NSRA1,Canada West,US8101000,Alaska (Zone) I,NSRA to OCONUS,NonPeak,$8.88,$17.59
NSRA1,Canada West,US8101000,Alaska (Zone) I,NSRA to OCONUS,Peak,$10.48,$20.76
NSRA1,Canada West,US8190100,Alaska (Zone) II,NSRA to OCONUS,NonPeak,$9.31,$12.03
NSRA1,Canada West,US8190100,Alaska (Zone) II,NSRA to OCONUS,Peak,$10.99,$14.20
NSRA1,Canada West,US89,Hawaii,NSRA to OCONUS,NonPeak,$9.77,$12.66
NSRA1,Canada West,US89,Hawaii,NSRA to OCONUS,Peak,$11.53,$14.94
NSRA1,Canada West,UY,Uruguay,NSRA to OCONUS,NonPeak,$10.21,$61.92
NSRA1,Canada West,UY,Uruguay,NSRA to OCONUS,Peak,$12.05,$73.07
NSRA1,Canada West,VE,Venezuela,NSRA to OCONUS,NonPeak,$10.65,$47.93
NSRA1,Canada West,VE,Venezuela,NSRA to OCONUS,Peak,$12.57,$56.56
NSRA2,Canada Central,AR,Argentina,NSRA to OCONUS,NonPeak,$51.01,$44.58
NSRA2,Canada Central,AR,Argentina,NSRA to OCONUS,Peak,$60.19,$52.60
NSRA2,Canada Central,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,NonPeak,$51.21,$61.80
NSRA2,Canada Central,AS11,New South Wales/Australian Capital Territory,NSRA to OCONUS,Peak,$60.43,$72.92
NSRA2,Canada Central,AS21,Northern Territory,NSRA to OCONUS,NonPeak,$51.55,$47.76
NSRA2,Canada Central,AS21,Northern Territory,NSRA to OCONUS,Peak,$60.83,$56.36
NSRA2,Canada Central,BA,Bahrain,NSRA to OCONUS,NonPeak,$51.72,$44.24
NSRA2,Canada Central,BA,Bahrain,NSRA to OCONUS,Peak,$61.03,$52.20
NSRA2,Canada Central,BE,Belgium,NSRA to OCONUS,NonPeak,$51.29,$61.92
NSRA2,Canada Central,BE,Belgium,NSRA to OCONUS,Peak,$60.52,$73.07
NSRA2,Canada Central,BL,Bolivia,NSRA to OCONUS,NonPeak,$47.93,$47.93
