Service Area Number,Origin Serivce Area,Service Schedule,Season,Weight Band ID,Lower Lbs,Upper Lbs,Lower Cwt,Upper Cwt,Mileage Range ID,Lower Miles,Upper Miles,Escalation Number,Rate
20,"Montgomery, AL",1,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.028
20,"Montgomery, AL",1,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.432
20,"Montgomery, AL",1,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,6.837
20,"Montgomery, AL",1,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,23.738
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,9.208
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,9.41
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,9.815
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,10.219
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,10.623
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.028
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,11.432
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,11.836
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,12.241
20,"Montgomery, AL",1,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,29.142
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.899
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,3.192
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.777
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,4.362
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.947
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,5.532
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,6.118
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,6.703
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,7.288
24,"Flagstaff, AZ",3,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,31.751
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,5.506
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,5.799
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,6.384
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.969
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,7.554
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,8.139
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,8.725
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,9.31
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,9.895
24,"Flagstaff, AZ",3,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,34.358
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,13.328
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,13.62
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,14.205
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,14.791
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,15.376
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,15.961
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,16.546
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,17.131
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,17.717
24,"Flagstaff, AZ",3,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,42.179
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,1,0,250,0,3.426
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,2,251,500,0,3.772
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,3,501,1000,0,4.464
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,5.155
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,5.847
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,6.538
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,7.23
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,7.922
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,8.613
24,"Flagstaff, AZ",3,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,37.523
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,1,0,250,0,6.507
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,2,251,500,0,6.853
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,7.545
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,8.236
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,8.928
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,9.619
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,10.311
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,11.003
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,11.694
24,"Flagstaff, AZ",3,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,40.604
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,15.751
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,16.097
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,16.788
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,17.48
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,18.171
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,18.863
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,19.555
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,20.246
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,20.938
24,"Flagstaff, AZ",3,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,49.848
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.161
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.379
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.815
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.252
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.688
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.124
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,4.56
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.997
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,5.433
28,"Phoenix, AZ",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,23.669
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.105
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.323
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.759
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.195
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.631
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.068
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.504
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,6.94
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.376
28,"Phoenix, AZ",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,25.612
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,9.935
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,10.153
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,10.589
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.026
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,11.462
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
28,"Phoenix, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
28,"Phoenix, AZ",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
28,"Phoenix, AZ",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
28,"Phoenix, AZ",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
32,"Tucson, AZ",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
32,"Tucson, AZ",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
32,"Tucson, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
32,"Tucson, AZ",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
32,"Tucson, AZ",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
32,"Tucson, AZ",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
36,"Yuma, AZ",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
36,"Yuma, AZ",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
36,"Yuma, AZ",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
36,"Yuma, AZ",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
36,"Yuma, AZ",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
36,"Yuma, AZ",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
40,"Ft. Smith/Fayetteville, AR",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
